goodreads_book_id,tag_id,count
14889780,20986,7
14889780,14092,7
14889780,25151,6
14889780,14064,6
14889780,32586,6
14889780,10094,6
14889780,24993,6
14889780,21001,6
14889780,18051,6
14889780,8922,6
14889780,20662,6
14889780,11833,6
14889780,11305,5
14889780,11503,5
14889780,8527,5
14889780,30551,5
14889780,722,5
14889780,718,5
14889780,21817,5
14889780,5263,5
14889780,29431,5
14889780,5608,5
14889780,5338,5
14889780,24257,5
14889780,24249,5
14889780,22689,4
14889780,22352,4
14889780,13962,4
14889780,20991,4
14889780,22836,4
14889780,20996,4
14897790,30574,889
14897790,11743,491
14897790,15048,219
14897790,5207,130
14897790,13098,123
14897790,8055,112
14897790,22743,110
14897790,15067,96
14897790,11557,88
14897790,26636,76
14897790,9367,64
14897790,30521,63
14897790,7725,60
14897790,10197,59
14897790,13116,57
14897790,14487,55
14897790,22753,54
14897790,17213,54
14897790,1416,53
14897790,3392,51
14897790,9221,50
14897790,22034,45
14897790,3389,44
14897790,23931,43
14897790,14552,42
14897790,13109,42
14897790,4949,37
14897790,12680,35
14897790,25151,32
14897790,9638,32
14897790,25152,30
14897790,9477,29
14897790,21989,27
14897790,28881,27
14897790,25170,27
14897790,31505,27
14897790,20774,26
14897790,25150,26
14897790,26126,25
14897790,14467,25
14897790,30464,25
14897790,10210,24
14897790,24997,24
14897790,24999,24
14897790,21915,23
14897790,24996,22
14897790,3371,21
14897790,10093,21
14897790,18367,20
14897790,12948,20
14897790,18045,19
14897790,1642,19
14897790,25149,18
14897790,29316,18
14897790,11305,17
14897790,8067,17
14897790,941,17
14897790,31133,17
14897790,32586,16
14897790,10094,16
14897790,10932,16
14897790,15124,16
14897790,15169,15
14897790,3358,15
14897790,12869,15
14897790,11590,14
14897790,31140,14
14897790,5481,14
14897790,28740,14
14897790,1452,14
14897790,19524,13
14897790,32906,13
14897790,22352,12
14897790,30672,12
14897790,24995,12
14897790,13108,12
14897790,32130,12
14897790,28525,12
14897790,5051,12
14897790,5090,11
14897790,1659,11
14897790,4243,11
14897790,12868,11
14897790,32917,11
14897790,21111,10
14897790,3379,10
14897790,21374,10
14897790,15123,10
14897790,20849,9
14897790,10644,9
14897790,20781,9
14897790,18326,9
14897790,18395,9
14897790,3408,9
14897790,9484,9
14897790,32812,9
14897790,12663,9
14897790,2173,9
14897790,9949,9
14897790,11740,9
15507958,30574,3184
15507958,11557,760
15507958,17213,661
15507958,26138,609
15507958,3389,466
15507958,25151,441
15507958,10197,421
15507958,3392,407
15507958,11743,381
15507958,25150,364
15507958,30521,343
15507958,3371,300
15507958,10210,278
15507958,11497,266
15507958,18640,260
15507958,8055,253
15507958,2104,245
15507958,5207,244
15507958,24996,222
15507958,11505,216
15507958,12948,209
15507958,24997,207
15507958,16581,205
15507958,5751,199
15507958,10641,191
15507958,10093,188
15507958,22743,169
15507958,5361,169
15507958,24995,167
15507958,25153,165
15507958,3358,162
15507958,32586,161
15507958,4949,160
15507958,4968,160
15507958,5385,152
15507958,3379,151
15507958,9147,148
15507958,6750,148
15507958,10094,147
15507958,25506,138
15507958,6766,135
15507958,9221,134
15507958,9638,131
15507958,20849,130
15507958,19604,130
15507958,25630,127
15507958,26459,127
15507958,751,125
15507958,28953,125
15507958,18664,123
15507958,809,122
15507958,29405,121
15507958,22352,120
15507958,3377,119
15507958,5036,118
15507958,20731,117
15507958,11978,113
15507958,11570,113
15507958,14187,112
15507958,1078,107
15507958,3273,104
15507958,25000,101
15507958,28525,101
15507958,28936,101
15507958,5090,100
15507958,18663,100
15507958,1642,99
15507958,29402,98
15507958,18054,96
15507958,6729,95
15507958,10539,94
15507958,18680,93
15507958,736,93
15507958,19524,91
15507958,27199,89
15507958,722,87
15507958,26194,87
15507958,22753,86
15507958,32099,86
15507958,12680,86
15507958,766,84
15507958,32989,83
15507958,17217,83
15507958,32726,83
15507958,32708,83
15507958,25436,80
15507958,20570,79
15507958,1416,78
15507958,9477,78
15507958,28964,76
15507958,18051,75
15507958,781,75
15507958,24960,74
15507958,14064,73
15507958,18326,73
15507958,31425,72
15507958,22344,69
15507958,747,68
15507958,1679,68
15507958,5510,67
15513156,33114,494
15513156,11305,490
15513156,30574,434
15513156,11557,418
15513156,19817,377
15513156,26138,339
15513156,22973,224
15513156,5207,190
15513156,27199,183
15513156,8717,175
15513156,21024,162
15513156,22743,92
15513156,22983,76
15513156,29011,61
15513156,25149,56
15513156,19815,55
15513156,25150,47
15513156,11743,46
15513156,31617,46
15513156,30521,46
15513156,22753,43
15513156,18045,37
15513156,29452,36
15513156,3389,34
15513156,10197,33
15513156,13656,33
15513156,33009,31
15513156,10210,30
15513156,24997,30
15513156,18886,29
15513156,11590,28
15513156,15169,28
15513156,2627,28
15513156,25151,27
15513156,32586,26
15513156,24995,26
15513156,751,26
15513156,2852,26
15513156,20774,25
15513156,30128,25
15513156,17213,24
15513156,8055,24
15513156,24996,24
15513156,3392,22
15513156,1078,22
15513156,9638,22
15513156,27766,21
15513156,33012,20
15513156,10094,20
15513156,724,20
15513156,25152,19
15513156,3371,19
15513156,1691,18
15513156,27170,18
15513156,22352,17
15513156,1010,17
15513156,21274,16
15513156,20731,16
15513156,31232,16
15513156,722,16
15513156,26305,16
15513156,33045,16
15513156,723,16
15513156,25167,15
15513156,14064,15
15513156,33035,15
15513156,4112,15
15513156,18054,14
15513156,32996,14
15513156,8408,14
15513156,11366,14
15513156,22977,14
15513156,19818,14
15513156,19819,14
15513156,1128,13
15513156,11497,13
15513156,22689,13
15513156,18640,13
15513156,25822,13
15513156,11988,13
15513156,5359,13
15513156,19699,13
15513156,31485,13
15513156,33124,12
15513156,5444,12
15513156,10093,12
15513156,14370,12
15513156,32099,12
15513156,5393,12
15513156,19811,12
15513156,21928,11
15513156,9477,11
15513156,31509,11
15513156,9221,10
15513156,23037,10
15513156,18682,10
15513156,1416,10
15513156,29316,10
15513156,28951,10
15513156,29176,10
15704307,30574,73141
15704307,13561,5472
15704307,7778,3972
15704307,11305,2554
15704307,13547,2496
15704307,11557,2463
15704307,26771,1552
15704307,26837,1530
15704307,8717,1158
15704307,11743,680
15704307,7806,625
15704307,5207,511
15704307,13568,481
15704307,22743,424
15704307,1642,373
15704307,7739,363
15704307,26138,360
15704307,27199,353
15704307,7746,338
15704307,11590,291
15704307,7784,285
15704307,25151,271
15704307,13528,249
15704307,1691,243
15704307,8779,243
15704307,8782,241
15704307,25152,238
15704307,26894,234
15704307,25150,231
15704307,13564,198
15704307,18045,193
15704307,32130,164
15704307,18886,145
15704307,22753,134
15704307,24997,131
15704307,28247,130
15704307,25153,129
15704307,26785,120
15704307,2056,118
15704307,15295,115
15704307,15296,115
15704307,24999,112
15704307,30521,106
15704307,28235,106
15704307,10197,99
15704307,25149,91
15704307,24996,88
15704307,7743,87
15704307,7824,84
15704307,783,83
15704307,27398,81
15704307,1659,80
15704307,1128,77
15704307,26471,76
15704307,13575,74
15704307,7836,73
15704307,27176,72
15704307,7858,71
15704307,25167,70
15704307,7760,69
15704307,25093,69
15704307,831,68
15704307,18054,67
15704307,13550,67
15704307,10064,66
15704307,5481,64
15704307,19052,60
15704307,11370,59
15704307,1540,58
15704307,15169,57
15704307,11221,56
15704307,25822,56
15704307,10059,56
15704307,13597,55
15704307,10644,54
15704307,4044,53
15704307,32586,52
15704307,751,52
15704307,19103,52
15704307,13552,52
15704307,28300,51
15704307,25000,50
15704307,26897,49
15704307,24960,48
15704307,9221,47
15704307,1078,47
15704307,24995,46
15704307,8780,46
15704307,7843,45
15704307,8778,45
15704307,10210,44
15704307,13599,44
15704307,22352,43
15704307,895,43
15704307,13570,42
15704307,19083,41
15704307,13588,41
15704307,13150,41
15704307,25122,40
15704307,12680,39
15724396,30574,99039
15724396,8717,5722
15724396,11305,2477
15724396,11557,1483
15724396,21024,1196
15724396,33114,1087
15724396,5207,673
15724396,25913,502
15724396,32989,499
15724396,22743,472
15724396,19974,450
15724396,27199,379
15724396,1691,370
15724396,11743,331
15724396,22753,215
15724396,25151,203
15724396,18886,197
15724396,30521,194
15724396,25152,193
15724396,6953,190
15724396,31617,156
15724396,785,155
15724396,11590,145
15724396,3389,120
15724396,33009,101
15724396,24997,100
15724396,24999,98
15724396,1540,98
15724396,20774,95
15724396,18045,92
15724396,17213,91
15724396,29316,91
15724396,21864,87
15724396,18927,86
15724396,9638,80
15724396,6857,79
15724396,6888,79
15724396,783,79
15724396,15048,79
15724396,831,78
15724396,15169,77
15724396,29452,77
15724396,3371,77
15724396,3392,75
15724396,1128,71
15724396,17124,71
15724396,25153,68
15724396,12680,67
15724396,32586,60
15724396,13320,58
15724396,10210,56
15724396,23266,56
15724396,26785,55
15724396,784,55
15724396,10197,54
15724396,1542,53
15724396,25942,51
15724396,5090,49
15724396,9477,48
15724396,22352,47
15724396,9221,46
15724396,12600,46
15724396,1078,46
15724396,21274,44
15724396,22813,44
15724396,22689,42
15724396,11505,41
15724396,11497,41
15724396,33012,40
15724396,3379,40
15724396,25822,39
15724396,29355,39
15724396,18928,39
15724396,20849,38
15724396,29011,38
15724396,25167,38
15724396,766,38
15724396,8055,37
15724396,18994,37
15724396,11370,35
15724396,22973,35
15724396,14064,35
15724396,19983,34
15724396,25799,34
15724396,22330,33
15724396,895,33
15724396,11503,32
15724396,16805,32
15724396,805,32
15724396,12035,31
15724396,20731,30
15724396,829,30
15724396,6895,29
15724396,16799,29
15724396,5444,29
15724396,21863,29
15724396,25450,29
15724396,10644,28
15724396,21011,28
15724396,9258,28
15733346,30574,12040
15733346,8717,1000
15733346,21689,449
15733346,4605,150
15733346,11557,145
15733346,15048,133
15733346,15067,122
15733346,5207,111
15733346,19733,109
15733346,3611,80
15733346,7725,77
15733346,21773,72
15733346,22743,63
15733346,4594,61
15733346,3389,53
15733346,3392,44
15733346,17213,40
15733346,12680,37
15733346,11590,36
15733346,19742,36
15733346,25149,35
15733346,3608,26
15733346,22753,25
15733346,4615,25
15733346,3371,23
15733346,1642,22
15733346,20774,21
15733346,24995,20
15733346,25151,19
15733346,5751,18
15733346,30521,18
15733346,3358,18
15733346,10197,17
15733346,18045,16
15733346,24996,16
15733346,10644,15
15733346,25150,15
15733346,3596,15
15733346,3379,14
15733346,1416,14
15733346,25148,13
15733346,4949,12
15733346,9477,12
15733346,22330,11
15733346,20849,10
15733346,25152,10
15733346,8055,10
15733346,22352,10
15733346,5444,10
15733346,941,10
15733346,9221,9
15733346,15169,9
15733346,10210,9
15733346,3614,9
15733346,4587,9
15733346,6487,9
15733346,11579,8
15733346,32586,8
15733346,29316,8
15733346,12869,8
15733346,829,8
15733346,25167,7
15733346,25153,7
15733346,11643,7
15733346,3377,7
15733346,31505,7
15733346,9484,7
15733346,4561,7
15733346,28525,7
15733346,751,7
15733346,134,7
15733346,19749,7
15733346,22689,6
15733346,20781,6
15733346,10094,6
15733346,12048,6
15733346,4600,6
15733346,4568,6
15733346,711,6
15733346,5481,6
15733346,9638,6
15733346,10891,6
15733346,781,6
15733346,11644,6
15733346,3594,6
15733346,20149,6
15733346,20150,6
15733346,10641,5
15733346,22545,5
15733346,783,5
15733346,30755,5
15733346,5510,5
15733346,25822,5
15733346,22344,5
15733346,4634,5
15733346,718,5
15733346,31557,5
15733346,21685,5
15733346,1291,5
15733346,11123,5
15743075,30574,1139
15743075,8717,524
15743075,26138,335
15743075,14527,310
15743075,29166,182
15743075,14467,170
15743075,11557,106
15743075,1642,64
15743075,10825,58
15743075,14487,52
15743075,10817,52
15743075,10824,51
15743075,5207,47
15743075,22743,44
15743075,17213,41
15743075,9221,40
15743075,10197,33
15743075,11743,31
15743075,25596,31
15743075,6750,25
15743075,22753,23
15743075,18045,21
15743075,10210,20
15743075,10093,19
15743075,25149,18
15743075,25148,17
15743075,28612,17
15743075,26154,17
15743075,10094,16
15743075,22944,15
15743075,20774,14
15743075,28525,14
15743075,9638,14
15743075,32586,12
15743075,17260,12
15743075,20849,11
15743075,1659,11
15743075,27975,11
15743075,9076,11
15743075,27199,10
15743075,15169,10
15743075,3371,10
15743075,1128,9
15743075,25150,9
15743075,24995,9
15743075,1078,9
15743075,21339,9
15743075,3389,8
15743075,30521,8
15743075,14064,8
15743075,30551,8
15743075,21815,8
15743075,2136,8
15743075,1679,8
15743075,14894,8
15743075,25600,8
15743075,26150,8
15743075,26209,8
15743075,14483,8
15743075,11590,7
15743075,5090,7
15743075,21928,7
15743075,9886,7
15743075,24996,7
15743075,29316,7
15743075,22333,7
15743075,32099,7
15743075,28532,7
15743075,30766,7
15743075,22726,7
15743075,10821,7
15743075,25152,6
15743075,24993,6
15743075,19524,6
15743075,9477,6
15743075,718,6
15743075,8076,6
15743075,10758,6
15743075,20125,6
15743075,13792,6
15743075,14460,6
15743075,24960,5
15743075,2104,5
15743075,3392,5
15743075,25151,5
15743075,22352,5
15743075,11503,5
15743075,3379,5
15743075,18051,5
15743075,5510,5
15743075,11978,5
15743075,711,5
15743075,24662,5
15743075,8922,5
15743075,2138,5
15743075,28613,5
15743075,26149,5
15743075,10829,5
15743075,10819,5
15743075,14904,5
15745753,30574,93576
15745753,8717,23261
15745753,11557,12088
15745753,33114,9280
15745753,32989,5309
15745753,26138,5064
15745753,8055,3286
15745753,11743,2912
15745753,5207,2714
15745753,22743,1431
15745753,25438,1145
15745753,25150,1070
15745753,11590,1056
15745753,22753,767
15745753,4949,751
15745753,29452,708
15745753,30521,703
15745753,17213,696
15745753,25151,679
15745753,3389,676
15745753,25149,605
15745753,3392,576
15745753,7852,545
15745753,18045,507
15745753,33012,501
15745753,24996,470
15745753,3371,457
15745753,10197,454
15745753,25152,413
15745753,28525,355
15745753,751,349
15745753,14370,346
15745753,20774,336
15745753,6750,336
15745753,18640,327
15745753,33004,322
15745753,10210,320
15745753,33124,308
15745753,14487,289
15745753,25436,285
15745753,32586,284
15745753,24997,283
15745753,11505,272
15745753,15169,270
15745753,11497,266
15745753,1499,259
15745753,33023,255
15745753,1128,247
15745753,2104,245
15745753,18851,242
15745753,25167,235
15745753,5918,224
15745753,3379,218
15745753,32996,218
15745753,24860,218
15745753,33045,211
15745753,8067,207
15745753,24995,206
15745753,22352,204
15745753,24999,199
15745753,11491,197
15745753,3377,196
15745753,722,196
15745753,28528,191
15745753,10644,187
15745753,10093,185
15745753,8076,184
15745753,29464,184
15745753,11221,183
15745753,20673,182
15745753,783,180
15745753,22034,171
15745753,10094,171
15745753,12600,170
15745753,25153,168
15745753,28532,166
15745753,9638,165
15745753,29316,161
15745753,5090,156
15745753,20781,156
15745753,9886,152
15745753,25822,148
15745753,18664,144
15745753,736,139
15745753,18054,137
15745753,781,137
15745753,9477,136
15745753,1078,133
15745753,20824,132
15745753,25506,127
15745753,20849,126
15745753,5359,126
15745753,22689,125
15745753,20731,125
15745753,24960,124
15745753,32099,123
15745753,25630,121
15745753,18663,120
15745753,5481,119
15745753,28964,119
15768191,30574,7005
15768191,11557,375
15768191,33114,230
15768191,22973,218
15768191,5207,217
15768191,11305,215
15768191,26138,198
15768191,32989,136
15768191,2516,123
15768191,8717,108
15768191,22743,70
15768191,22983,63
15768191,9277,62
15768191,29011,52
15768191,30521,51
15768191,25151,47
15768191,27199,46
15768191,11590,46
15768191,18045,38
15768191,31617,33
15768191,724,33
15768191,3389,31
15768191,11505,30
15768191,29452,30
15768191,24997,30
15768191,1128,29
15768191,2517,29
15768191,24960,27
15768191,24995,27
15768191,20731,27
15768191,4944,26
15768191,11743,25
15768191,22753,25
15768191,15169,25
15768191,25152,25
15768191,11491,24
15768191,1078,24
15768191,23796,24
15768191,1691,23
15768191,25150,22
15768191,2218,22
15768191,32586,22
15768191,751,22
15768191,2519,21
15768191,33045,21
15768191,18670,20
15768191,10210,19
15768191,783,19
15768191,10197,18
15768191,33035,18
15768191,18668,17
15768191,2808,17
15768191,32996,16
15768191,33009,15
15768191,3371,15
15768191,14064,15
15768191,18682,15
15768191,29316,15
15768191,11464,15
15768191,27766,15
15768191,4317,15
15768191,11595,14
15768191,22944,14
15768191,19699,14
15768191,33036,14
15768191,2499,14
15768191,18886,13
15768191,3392,13
15768191,11574,13
15768191,24999,13
15768191,1540,13
15768191,14370,13
15768191,2136,13
15768191,32332,13
15768191,22689,12
15768191,18680,12
15768191,18054,12
15768191,12048,12
15768191,21274,12
15768191,2852,12
15768191,22977,12
15768191,21492,12
15768191,33130,12
15768191,22994,12
15768191,11369,12
15768191,29121,12
15768191,22352,11
15768191,9886,11
15768191,17217,11
15768191,10094,11
15768191,31232,11
15768191,11988,11
15768191,26194,11
15768191,31230,11
15768191,11366,11
15768191,21328,11
15768191,11656,11
15768191,29144,11
15768191,2104,10
15768191,9638,10
15768409,30574,46481
15768409,11557,1646
15768409,33114,929
15768409,8717,789
15768409,22973,696
15768409,5207,494
15768409,11305,481
15768409,26138,466
15768409,32989,429
15768409,27199,348
15768409,20939,248
15768409,22743,240
15768409,30521,193
15768409,25151,182
15768409,25150,150
15768409,11590,144
15768409,29011,135
15768409,22753,129
15768409,11743,111
15768409,8055,102
15768409,14821,95
15768409,22983,87
15768409,753,82
15768409,30358,79
15768409,19206,77
15768409,32586,73
15768409,24997,73
15768409,26837,73
15768409,26771,73
15768409,751,66
15768409,25152,62
15768409,783,62
15768409,24996,59
15768409,4944,57
15768409,10210,56
15768409,25167,54
15768409,8408,54
15768409,15169,52
15768409,11497,52
15768409,11550,52
15768409,27766,52
15768409,29316,50
15768409,11988,50
15768409,17213,48
15768409,20774,47
15768409,1128,47
15768409,31232,47
15768409,10197,46
15768409,33035,46
15768409,752,45
15768409,2104,44
15768409,18045,42
15768409,29076,42
15768409,11505,41
15768409,27313,41
15768409,19788,40
15768409,4112,40
15768409,33009,39
15768409,21274,39
15768409,31617,38
15768409,7924,38
15768409,20731,37
15768409,25822,37
15768409,33012,36
15768409,11491,35
15768409,22344,34
15768409,18851,33
15768409,20994,33
15768409,8922,33
15768409,29452,32
15768409,22352,32
15768409,831,32
15768409,31230,31
15768409,24999,30
15768409,32099,30
15768409,27170,30
15768409,4942,29
15768409,3392,28
15768409,11595,28
15768409,5393,28
15768409,19925,28
15768409,22977,26
15768409,18608,26
15768409,8507,25
15768409,33045,25
15768409,9147,24
15768409,1010,24
15768409,24517,24
15768409,22689,23
15768409,33124,23
15768409,1078,23
15768409,781,23
15768409,10064,23
15768409,5025,23
15768409,21971,23
15768409,25153,22
15768409,32088,22
15768409,7857,22
15768409,10644,21
15768409,766,21
15786792,30574,2197
15786792,14487,784
15786792,11743,284
15786792,8717,211
15786792,12452,140
15786792,14467,117
15786792,23026,97
15786792,14552,85
15786792,11557,80
15786792,22743,56
15786792,5207,55
15786792,17213,42
15786792,18045,36
15786792,30521,34
15786792,3389,28
15786792,3371,28
15786792,3392,26
15786792,1642,26
15786792,1416,25
15786792,22753,24
15786792,9477,23
15786792,20849,20
15786792,32586,20
15786792,10327,19
15786792,21689,18
15786792,9484,18
15786792,31155,17
15786792,9221,16
15786792,25150,16
15786792,10197,15
15786792,25149,15
15786792,3377,15
15786792,18367,14
15786792,10932,14
15786792,22034,13
15786792,4949,13
15786792,22618,13
15786792,11780,13
15786792,3379,12
15786792,12048,12
15786792,18051,12
15786792,19524,12
15786792,12553,12
15786792,8346,12
15786792,8055,11
15786792,12948,11
15786792,30672,11
15786792,3358,11
15786792,1659,11
15786792,14461,11
15786792,10729,11
15786792,26697,11
15786792,29316,10
15786792,22352,9
15786792,10210,9
15786792,711,9
15786792,22816,9
15786792,5751,8
15786792,25152,8
15786792,24996,8
15786792,18284,8
15786792,24999,8
15786792,31505,8
15786792,32130,8
15786792,9638,8
15786792,751,8
15786792,6122,8
15786792,21815,8
15786792,22689,7
15786792,14764,7
15786792,11503,7
15786792,10093,7
15786792,10094,7
15786792,24995,7
15786792,11978,7
15786792,11834,7
15786792,12868,7
15786792,10937,7
15786792,30692,7
15786792,26406,7
15786792,5090,6
15786792,21989,6
15786792,25151,6
15786792,27535,6
15786792,20781,6
15786792,18326,6
15786792,9886,6
15786792,24997,6
15786792,21773,6
15786792,22330,6
15786792,5180,6
15786792,722,6
15786792,32099,6
15786792,32080,6
15786792,30766,6
15786792,14539,6
15786792,780,6
15786792,509,6
15786792,18066,6
15786792,26476,6
15790873,30574,59828
15790873,33114,1185
15790873,8717,1144
15790873,26138,943
15790873,8055,899
15790873,32989,665
15790873,11557,502
15790873,5207,372
15790873,25438,226
15790873,22743,184
15790873,11743,166
15790873,6750,165
15790873,30521,156
15790873,25149,144
15790873,25150,141
15790873,33004,117
15790873,28525,107
15790873,22753,101
15790873,10210,91
15790873,18045,88
15790873,32586,88
15790873,10197,86
15790873,25151,82
15790873,17213,75
15790873,29452,73
15790873,33045,69
15790873,9638,66
15790873,33012,64
15790873,8076,62
15790873,24996,59
15790873,751,56
15790873,24995,55
15790873,28974,55
15790873,27199,53
15790873,722,52
15790873,11590,49
15790873,8740,49
15790873,28528,49
15790873,28945,48
15790873,724,46
15790873,15169,43
15790873,723,43
15790873,29316,42
15790873,33124,41
15790873,32996,41
15790873,25436,40
15790873,28532,40
15790873,19699,39
15790873,12600,38
15790873,9477,38
15790873,10093,37
15790873,14370,37
15790873,33023,37
15790873,20774,36
15790873,18640,36
15790873,8067,36
15790873,18054,36
15790873,19524,34
15790873,25152,33
15790873,783,33
15790873,6487,32
15790873,2852,31
15790873,8408,31
15790873,8084,30
15790873,5090,29
15790873,25167,29
15790873,11221,29
15790873,10094,29
15790873,1010,29
15790873,10644,28
15790873,25822,28
15790873,18664,28
15790873,22352,27
15790873,1078,27
15790873,1416,27
15790873,24997,24
15790873,32099,24
15790873,3389,23
15790873,14064,23
15790873,29464,23
15790873,16330,23
15790873,18946,22
15790873,1128,21
15790873,11505,21
15790873,7852,21
15790873,27766,21
15790873,33133,21
15790873,22689,20
15790873,22330,20
15790873,32088,20
15790873,12135,20
15790873,29355,20
15790873,29475,20
15790873,25153,19
15790873,20781,19
15790873,747,19
15790873,20731,19
15790873,32080,19
15790873,28950,19
15790873,5359,18
15793165,30574,909
15793165,8717,319
15793165,11743,129
15793165,18270,105
15793165,20939,91
15793165,3371,33
15793165,5207,30
15793165,6750,25
15793165,3389,24
15793165,3392,24
15793165,29076,23
15793165,12048,23
15793165,4949,23
15793165,1642,22
15793165,11557,21
15793165,18045,21
15793165,3379,21
15793165,1659,21
15793165,26951,21
15793165,9221,20
15793165,25149,20
15793165,9886,19
15793165,3377,16
15793165,17213,15
15793165,20774,14
15793165,8055,14
15793165,22743,13
15793165,25150,13
15793165,20994,13
15793165,18051,13
15793165,20047,13
15793165,20989,12
15793165,14064,11
15793165,8067,11
15793165,11221,11
15793165,24995,11
15793165,1744,11
15793165,12948,10
15793165,20926,10
15793165,32130,10
15793165,711,10
15793165,30358,9
15793165,32586,9
15793165,30381,9
15793165,26950,9
15793165,26138,8
15793165,24996,8
15793165,718,8
15793165,22618,8
15793165,22753,7
15793165,15169,7
15793165,25151,7
15793165,18284,7
15793165,736,7
15793165,5359,7
15793165,25152,6
15793165,10210,6
15793165,1416,6
15793165,11978,6
15793165,722,6
15793165,9477,6
15793165,4959,6
15793165,751,6
15793165,5051,6
15793165,11226,6
15793165,5358,6
15793165,20849,5
15793165,21989,5
15793165,27535,5
15793165,22352,5
15793165,25438,5
15793165,8517,5
15793165,24997,5
15793165,8527,5
15793165,5180,5
15793165,5481,5
15793165,766,5
15793165,32708,5
15793165,21815,5
15793165,24662,5
15793165,12294,5
15793165,11500,5
15793165,26699,5
15793165,5090,4
15793165,30521,4
15793165,10197,4
15793165,17217,4
15793165,24999,4
15793165,9147,4
15793165,8346,4
15793165,855,4
15793165,26697,4
15793165,780,4
15793165,5361,4
15793165,24065,4
15793165,25153,3
15793165,27556,3
15793165,22733,3
15793165,18608,3
15793165,8736,3
15812814,30574,90791
15812814,8717,4546
15812814,33114,3667
15812814,10064,3266
15812814,10059,2202
15812814,32989,1896
15812814,26138,1298
15812814,11557,1255
15812814,27199,988
15812814,5207,923
15812814,26837,735
15812814,11743,706
15812814,11305,617
15812814,26771,552
15812814,22743,533
15812814,29452,308
15812814,19433,298
15812814,25148,293
15812814,18045,245
15812814,22753,214
15812814,1691,213
15812814,17213,199
15812814,25149,199
15812814,33012,192
15812814,30521,186
15812814,3389,185
15812814,2127,176
15812814,20774,169
15812814,3392,151
15812814,33124,151
15812814,10197,150
15812814,25147,148
15812814,9638,146
15812814,15169,136
15812814,18668,132
15812814,33007,131
15812814,10210,129
15812814,9477,128
15812814,24051,126
15812814,25150,123
15812814,3371,122
15812814,24993,122
15812814,12709,112
15812814,19434,108
15812814,31232,107
15812814,32996,106
15812814,10067,103
15812814,9598,99
15812814,24995,96
15812814,10081,96
15812814,29464,91
15812814,32586,85
15812814,33006,84
15812814,12700,84
15812814,26785,82
15812814,1416,81
15812814,33023,79
15812814,10074,78
15812814,26894,74
15812814,9221,73
15812814,14064,73
15812814,20849,72
15812814,18640,72
15812814,5090,71
15812814,19699,70
15812814,22689,69
15812814,698,69
15812814,25151,67
15812814,10071,65
15812814,3379,62
15812814,1010,62
15812814,10077,62
15812814,11505,61
15812814,24996,61
15812814,33009,59
15812814,18054,59
15812814,25822,59
15812814,9597,58
15812814,29045,57
15812814,19435,57
15812814,722,55
15812814,10094,54
15812814,31230,53
15812814,3377,51
15812814,5481,51
15812814,686,51
15812814,21374,51
15812814,10063,51
15812814,1078,50
15812814,12869,50
15812814,11590,49
15812814,9484,49
15812814,22352,48
15812814,10093,48
15812814,31505,48
15812814,23037,47
15812814,1540,47
15812814,32099,47
15812814,8346,46
15812814,2852,46
15823480,7457,13442
15823480,30574,7335
15823480,11743,5054
15823480,11557,4682
15823480,7404,2073
15823480,5207,1383
15823480,26374,1354
15823480,22743,1340
15823480,26138,1197
15823480,18367,1110
15823480,14487,1089
15823480,26384,1039
15823480,26371,973
15823480,17213,647
15823480,22034,584
15823480,26382,511
15823480,22753,491
15823480,8717,478
15823480,509,440
15823480,11590,430
15823480,14467,419
15823480,7423,419
15823480,7478,417
15823480,240,389
15823480,30521,381
15823480,21989,333
15823480,4949,331
15823480,1416,325
15823480,26256,302
15823480,20811,278
15823480,30635,262
15823480,7563,260
15823480,31505,249
15823480,10210,248
15823480,9221,245
15823480,18045,242
15823480,10197,235
15823480,3389,221
15823480,236,220
15823480,20849,209
15823480,22330,207
15823480,3392,196
15823480,1642,195
15823480,1659,189
15823480,18326,188
15823480,20774,184
15823480,9477,178
15823480,7417,174
15823480,15169,172
15823480,26251,170
15823480,3371,167
15823480,32586,161
15823480,9886,153
15823480,9638,149
15823480,251,138
15823480,30672,136
15823480,31133,131
15823480,7422,131
15823480,26379,128
15823480,9484,125
15823480,22689,124
15823480,30919,123
15823480,14552,121
15823480,2104,120
15823480,26246,120
15823480,17918,117
15823480,10094,116
15823480,24960,113
15823480,13207,113
15823480,21374,110
15823480,11505,108
15823480,3358,106
15823480,7451,106
15823480,29716,104
15823480,18318,102
15823480,20731,101
15823480,12948,99
15823480,26257,97
15823480,29316,97
15823480,22733,97
15823480,18640,95
15823480,17217,95
15823480,31140,95
15823480,30573,94
15823480,22352,93
15823480,10093,93
15823480,26735,90
15823480,5090,86
15823480,12869,86
15823480,22816,86
15823480,8346,85
15823480,11497,84
15823480,25149,81
15823480,10644,79
15823480,22456,79
15823480,33777,77
15823480,5051,76
15823480,10932,75
15823480,27535,74
15823480,254,74
15824358,30574,3062
15824358,8717,945
15824358,5951,153
15824358,21689,117
15824358,19039,68
15824358,17780,55
15824358,21773,34
15824358,23334,28
15824358,5963,28
15824358,27095,27
15824358,32766,27
15824358,24407,24
15824358,22743,22
15824358,6262,18
15824358,24410,17
15824358,9221,16
15824358,27111,13
15824358,1416,13
15824358,5207,11
15824358,17213,11
15824358,18045,8
15824358,24401,8
15824358,11557,7
15824358,3389,7
