book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6894,190115,190115,183830,18,609810111,9780609810120.0,Caroline Myss,2001.0,Sacred Contracts: Awakening Your Divine Potential,Sacred Contracts: Awakening Your Divine Potential,en-US,3.97,12218,12481,191,252,786,2753,4008,4682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6915,71864,71864,79752,58,439829119,9780439829110.0,John Marsden,1994.0,The Dead of the Night,"The Dead of Night (Tomorrow, #2)",eng,4.13,15240,17279,607,69,399,3095,7410,6306,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6918,8677937,8677937,6966233,18,312599064,9780312599060.0,Sherrilyn Kenyon,2011.0,Invincible (Chronicles of Nick #2),"Invincible (Chronicles of Nick, #2)",en-US,4.27,19887,21653,1096,158,559,3136,7280,10520,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6947,18166936,18166936,21445699,37,763665665,9780763665660.0,Leslye Walton,2014.0,The Strange and Beautiful Sorrows of Ava Lavender,The Strange and Beautiful Sorrows of Ava Lavender,eng,4.12,18562,21560,4798,388,1066,3384,7410,9312,https://images.gr-assets.com/books/1397110326m/18166936.jpg,https://images.gr-assets.com/books/1397110326s/18166936.jpg
6961,2142,2142,54935,29,849945119,9780849945110.0,Ted Dekker,2002.0,Blink,Blink,,4.17,12037,14057,747,143,482,2445,4810,6177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6985,4499214,4499214,4548192,36,340893613,9780340893620.0,Catherine Fisher,2000.0,Sapphique,"Sapphique (Incarceron, #2)",eng,3.7,16475,19648,1786,475,1717,5784,6838,4834,https://images.gr-assets.com/books/1327885488m/4499214.jpg,https://images.gr-assets.com/books/1327885488s/4499214.jpg
6989,20801166,20801166,40145315,22,1250061776,9781250061780.0,Sandy   Hall,2014.0,A Little Something Different,A Little Something Different,eng,3.65,14206,16719,3118,733,1571,4722,5545,4148,https://images.gr-assets.com/books/1396394307m/20801166.jpg,https://images.gr-assets.com/books/1396394307s/20801166.jpg
6993,22151696,22151696,41496977,6,1449461077,9781449461070.0,Lang Leav,2014.0,,Lullabies,eng,4.05,14539,14763,1172,582,893,2413,4236,6639,https://images.gr-assets.com/books/1404192714m/22151696.jpg,https://images.gr-assets.com/books/1404192714s/22151696.jpg
6998,38723,17573685,809732,68,393322572,9780393322580.0,"Betty Friedan, Anna Quindlen",1963.0,The Feminine Mystique,The Feminine Mystique,eng,3.85,9823,16455,1137,283,1001,4182,6432,4557,https://images.gr-assets.com/books/1479777578m/38723.jpg,https://images.gr-assets.com/books/1479777578s/38723.jpg
7009,13523061,13523061,19083750,24,446575062,9780446575060.0,Meg Jay,2012.0,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,,4.11,12731,15517,1514,168,640,2691,5808,6210,https://images.gr-assets.com/books/1334798998m/13523061.jpg,https://images.gr-assets.com/books/1334798998s/13523061.jpg
7018,483445,483445,471792,42,042519891X,9780425198920.0,David Colbert,2001.0,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts","The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",eng,3.96,13820,15145,267,329,1125,3766,3593,6332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7023,381489,381489,2764,25,1416918736,9781416918740.0,Kate Brian,2006.0,Private,"Private (Private, #1)",eng,3.81,16556,17054,978,765,1530,3890,4932,5937,https://images.gr-assets.com/books/1331126301m/381489.jpg,https://images.gr-assets.com/books/1331126301s/381489.jpg
7025,26506,26506,1008958,52,385340222,9780385340230.0,Danielle Steel,2007.0,Sisters,Sisters,eng,3.81,13621,14641,1065,482,1125,3697,4715,4622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7040,15793165,15793165,21515129,14,1250010071,9781250010070.0,Lisa Scottoline,2013.0,,Don't Go,eng,3.72,13056,14965,1731,357,1243,4224,5539,3602,https://images.gr-assets.com/books/1368362941m/15793165.jpg,https://images.gr-assets.com/books/1368362941s/15793165.jpg
7052,130916,130916,126092,38,60598328,9780060598330.0,Patricia Gaffney,1999.0,The Saving Graces,The Saving Graces,en-US,3.78,13969,14327,663,196,840,4437,5283,3571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7090,371456,371456,89633,181,3746611091,9783746611100.0,Émile Zola,1880.0,Nana,"Nana (Les Rougon-Macquart, #9)",ger,3.84,13610,15562,424,370,1065,3847,5749,4531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7133,17797253,17797253,24969951,22,345516532,9780345516530.0,Nancy Horan,2014.0,Under the Wide and Starry Sky,Under the Wide and Starry Sky,eng,3.57,12105,14189,2512,333,1433,4648,5343,2432,https://images.gr-assets.com/books/1367256646m/17797253.jpg,https://images.gr-assets.com/books/1367256646s/17797253.jpg
7148,24934065,24934065,44589645,33,698410424,9780698410430.0,Alwyn Hamilton,2016.0,Rebel of the Sands,"Rebel of the Sands (Rebel of the Sands, #1)",eng,3.96,16789,23329,4449,358,1143,4732,10038,7058,https://images.gr-assets.com/books/1446829335m/24934065.jpg,https://images.gr-assets.com/books/1446829335s/24934065.jpg
7169,30593,30593,1153252,90,1400041988,9781400041980.0,"Vladimir Nabokov, David Lodge",1953.0,Pnin,Pnin,eng,3.9,11538,14007,986,160,767,3348,5798,3934,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7182,324737,324737,315430,28,310211883,9780310211880.0,"Jim Cymbala, Dean Merrill",1997.0,"Fresh Wind, Fresh Fire","Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People",,4.24,11677,12242,282,117,428,1903,3693,6101,https://images.gr-assets.com/books/1384258871m/324737.jpg,https://images.gr-assets.com/books/1384258871s/324737.jpg
7183,12291438,12291438,17268041,18,62128027,9780062128030.0,Megan Shepherd,2013.0,The Madman’s Daughter,"The Madman’s Daughter (The Madman’s Daughter, #1)",eng,3.69,17647,19008,3298,713,1899,4898,6545,4953,https://images.gr-assets.com/books/1354155885m/12291438.jpg,https://images.gr-assets.com/books/1354155885s/12291438.jpg
7190,15832932,15832932,21569082,20,803739095,9780803739090.0,Huntley Fitzpatrick,2014.0,What I Thought Was True,What I Thought Was True,eng,3.71,16390,17545,1753,553,1547,5053,5707,4685,https://images.gr-assets.com/books/1479774148m/15832932.jpg,https://images.gr-assets.com/books/1479774148s/15832932.jpg
7192,10429037,10429037,14785454,16,62081861,9780062081860.0,Sara Shepard,2011.0,Ruthless,"Ruthless (Pretty Little Liars, #10)",en-US,3.93,16885,17869,906,338,1159,4400,5498,6474,https://images.gr-assets.com/books/1314802629m/10429037.jpg,https://images.gr-assets.com/books/1314802629s/10429037.jpg
7197,22055280,22055280,39923827,25,765336413,9780765336420.0,Brian Staveley,2015.0,The Providence of Fire,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",eng,4.16,11629,14101,849,73,370,2129,6172,5357,https://images.gr-assets.com/books/1405301050m/22055280.jpg,https://images.gr-assets.com/books/1405301050s/22055280.jpg
7209,15786792,18730321,21506045,41,385535309,9780385535300.0,Edward Rutherfurd,2013.0,Paris,Paris,eng,3.95,8441,14185,1944,246,670,3037,5826,4406,https://images.gr-assets.com/books/1344117043m/15786792.jpg,https://images.gr-assets.com/books/1344117043s/15786792.jpg
7214,31333,31333,2925978,36,8466302204,9788466302200.0,Anne Rice,1997.0,Violin,Violin,eng,3.26,14911,16147,499,1447,2676,5236,3776,3012,https://images.gr-assets.com/books/1479198883m/31333.jpg,https://images.gr-assets.com/books/1479198883s/31333.jpg
7218,11309018,11309018,16236911,37,399256180,9780399256190.0,John Flanagan,2011.0,The Lost Stories,"The Lost Stories (Ranger's Apprentice, #11)",eng,4.27,15816,18664,842,123,564,2785,5818,9374,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7221,23398806,23398806,25004816,63,451475496,9780451475500.0,M.J. Arlidge,2014.0,Eeny Meeny,"Eeny Meeny (Helen Grace, #1)",eng,3.88,8498,16218,2345,298,932,3794,6563,4631,https://images.gr-assets.com/books/1418746579m/23398806.jpg,https://images.gr-assets.com/books/1418746579s/23398806.jpg
7222,15513156,15513156,21169646,19,1250003334,9781250003330.0,Anna Banks,2013.0,,"Of Triton (The Syrena Legacy, #2)",eng,4.0,19216,20368,1834,239,1075,4336,7430,7288,https://images.gr-assets.com/books/1355733528m/15513156.jpg,https://images.gr-assets.com/books/1355733528s/15513156.jpg
7243,14889780,14889780,21366940,43,446554995,9780446554990.0,"Douglas Preston, Lincoln Child",2012.0,Two Graves,"Two Graves (Pendergast, #12)",,4.03,12164,15678,1478,118,598,3300,6397,5265,https://images.gr-assets.com/books/1346937130m/14889780.jpg,https://images.gr-assets.com/books/1346937130s/14889780.jpg
7272,27904311,27904311,46919813,46,1423160924,9781423160920.0,Rick Riordan,2016.0,The Hammer of Thor,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",eng,4.37,22736,26621,3390,171,452,2852,9141,14005,https://images.gr-assets.com/books/1463950690m/27904311.jpg,https://images.gr-assets.com/books/1463950690s/27904311.jpg
7277,23887,23887,6325280,161,60882867,9780060882860.0,"Gabriel García Márquez, Gregory Rabassa",1975.0,El otoño del patriarca,The Autumn of the Patriarch,eng,3.84,10576,13673,711,354,951,3339,4865,4164,https://images.gr-assets.com/books/1410136666m/23887.jpg,https://images.gr-assets.com/books/1410136666s/23887.jpg
7281,3301759,3301759,18440614,325,,9781496166400.0,Edgar Allan Poe,1841.0,The Murders in the Rue Morgue,The Murders in the Rue Morgue,eng,3.92,15114,17180,594,200,912,4233,6513,5322,https://images.gr-assets.com/books/1409105459m/3301759.jpg,https://images.gr-assets.com/books/1409105459s/3301759.jpg
7295,19452,19452,1300531,43,60724501,9780060724500.0,Meg Cabot,2005.0,Ready or Not,"Ready or Not (All-American Girl, #2)",eng,3.4,21089,22530,793,1067,3297,7810,6277,4079,https://images.gr-assets.com/books/1327951939m/19452.jpg,https://images.gr-assets.com/books/1327951939s/19452.jpg
7300,17345242,17345242,23840347,35,553805444,9780553805440.0,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",2014.0,The World of Ice and Fire,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,eng,4.25,12119,15187,1349,107,431,2248,5204,7197,https://images.gr-assets.com/books/1400360220m/17345242.jpg,https://images.gr-assets.com/books/1400360220s/17345242.jpg
7332,180930,180930,503350,28,875421180,9780875421190.0,Scott Cunningham,1988.0,Wicca: A Guide for the Solitary Practitioner,Wicca: A Guide for the Solitary Practitioner,en-US,4.01,12264,12770,410,259,714,2737,3937,5123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7352,138872,138872,497394,18,345338545,9780345338550.0,James Alexander Thom,1981.0,Follow the River,Follow the River,en-US,4.21,13697,14603,1923,185,418,2108,5278,6614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7358,8619814,8619814,13490451,74,375868704,9780375868700.0,John  Stephens,2011.0,The Emerald Atlas,"The Emerald Atlas (The Books of Beginning, #1)",eng,3.92,15057,16955,2061,352,1008,3773,6366,5456,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7362,18667779,18667779,25626888,6,525425888,9780525425880.0,Nina LaCour,2014.0,Everything Leads to You,Everything Leads to You,eng,3.89,17583,18734,2191,580,1193,4257,6366,6338,https://images.gr-assets.com/books/1389744233m/18667779.jpg,https://images.gr-assets.com/books/1389744233s/18667779.jpg
7373,23766634,23766634,25126752,18,1408857901,9781408857910.0,Sarah J. Maas,2017.0,A Court of Wings and Ruin,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",eng,4.54,55037,68830,12210,463,1289,5123,15585,46370,https://images.gr-assets.com/books/1485528243m/23766634.jpg,https://images.gr-assets.com/books/1485528243s/23766634.jpg
7387,675614,675614,661618,31,142409863,9780142409860.0,Cate Tiernan,2001.0,Book of Shadows,"Book of Shadows (Sweep, #1)",eng,4.04,18691,20597,1132,467,1155,4119,6230,8626,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7389,22609080,22609080,26314782,28,147679250X,9781476792510.0,Anna Todd,2014.0,After We Fell,"After We Fell (After, #3)",eng,3.88,12776,18858,1150,976,1610,3733,4938,7601,https://images.gr-assets.com/books/1420938115m/22609080.jpg,https://images.gr-assets.com/books/1420938115s/22609080.jpg
7394,45260,45260,1396625,23,333725034,9780333725030.0,Peter F. Hamilton,1999.0,The Naked God ,"The Naked God (Night's Dawn, #3)",,4.2,12418,14001,327,175,457,2066,5038,6265,https://images.gr-assets.com/books/1316548289m/45260.jpg,https://images.gr-assets.com/books/1316548289s/45260.jpg
7409,4662,4662,3315478,62,684842505,9780684842510.0,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,The Short Stories of F. Scott Fitzgerald,The Short Stories,eng,4.23,11525,12955,282,95,307,1895,4846,5812,https://images.gr-assets.com/books/1400891315m/4662.jpg,https://images.gr-assets.com/books/1400891315s/4662.jpg
7412,25507925,25507925,45286444,19,,,Tyler Oakley,2015.0,Binge,Binge,,4.3,13541,15999,1676,259,536,2051,4423,8730,https://images.gr-assets.com/books/1438341092m/25507925.jpg,https://images.gr-assets.com/books/1438341092s/25507925.jpg
7418,98048,98048,2003391,34,142001821,9780142001820.0,Susan Vreeland,2001.0,The Passion of Artemisia,The Passion of Artemisia,eng,3.86,13791,14772,758,283,818,3759,5719,4193,https://images.gr-assets.com/books/1311648181m/98048.jpg,https://images.gr-assets.com/books/1311648181s/98048.jpg
7431,18718848,18718848,26584442,28,,,David  Arnold,2015.0,Mosquitoland,Mosquitoland,eng,3.92,14312,17108,2882,390,1107,3710,6207,5694,https://images.gr-assets.com/books/1402661616m/18718848.jpg,https://images.gr-assets.com/books/1402661616s/18718848.jpg
7437,12813860,12813860,18066340,11,316084220,9780316084220.0,Kody Keplinger,2012.0,A Midsummer's Nightmare,A Midsummer's Nightmare,eng,3.83,17247,18056,1325,531,1243,4596,6130,5556,https://images.gr-assets.com/books/1327469139m/12813860.jpg,https://images.gr-assets.com/books/1327469139s/12813860.jpg
7440,11339,11339,9295,70,292760280,9780292760290.0,"Pablo Neruda, Stephen Tapscott",1959.0,Cien sonetos de amor,100 Love Sonnets,eng,4.4,11425,12429,473,145,263,1256,3572,7193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7448,30226723,30226723,42721001,11,62310712,9780062310710.0,Victoria Aveyard,2017.0,King's Cage,"King's Cage (Red Queen, #3)",eng,4.03,30692,36807,5193,683,1887,6895,13675,13667,https://images.gr-assets.com/books/1467121158m/30226723.jpg,https://images.gr-assets.com/books/1467121158s/30226723.jpg
7451,9266810,9266810,14147661,21,61701246,9780061701240.0,Sarah Mlynowski,2011.0,Ten Things We Did (and Probably Shouldn't Have) ,Ten Things We Did (and Probably Shouldn't Have),en-US,3.74,15396,17430,1697,461,1478,4936,5757,4798,https://images.gr-assets.com/books/1293821561m/9266810.jpg,https://images.gr-assets.com/books/1293821561s/9266810.jpg
7452,13042154,13042154,18206269,25,1442430001,9781442430010.0,Moira Young,2012.0,Rebel Heart,"Rebel Heart (Dust Lands, #2)",eng,3.89,16265,17545,1965,484,1140,3929,6268,5724,https://images.gr-assets.com/books/1326311073m/13042154.jpg,https://images.gr-assets.com/books/1326311073s/13042154.jpg
7454,96082,96082,7403922,58,316713732,9780316713730.0,Anita Shreve,2001.0,The Last Time They Met,The Last Time They Met,,3.48,13180,14791,1229,618,1715,5119,4568,2771,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7475,6681333,6681333,6876567,20,525422439,9780525422430.0,Heather Brewer,2010.0,The Chronicles of Vladimir Tod: Eleventh Grade Burns,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)",,4.31,14758,15366,609,156,432,2188,4287,8303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7486,7907782,7907782,11176006,50,393079988,9780393079980.0,Nicole Krauss,2010.0,Great House,Great House,eng,3.45,13582,14979,2220,634,1954,4900,4987,2504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7489,95619,95619,1465705,21,842365834,9780842365830.0,Francine Rivers,2003.0,And the Shofar Blew,And the Shofar Blew,eng,4.11,11618,12125,482,154,510,2258,4069,5134,https://images.gr-assets.com/books/1406507476m/95619.jpg,https://images.gr-assets.com/books/1406507476s/95619.jpg
7515,43081,43081,42519,25,312330340,9780312330350.0,"Rusty Young, Thomas McFadden",2003.0,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail","Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",eng,4.22,7313,12172,640,71,334,1775,4716,5276,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7530,16066586,19155234,21857831,17,,,Natasha Preston,2014.0,,"The Cellar (The Cellar, #1)",eng,3.94,8103,16424,1977,529,1197,3211,5261,6226,https://images.gr-assets.com/books/1349350056m/16066586.jpg,https://images.gr-assets.com/books/1349350056s/16066586.jpg
7535,18602341,18602341,26373227,16,62280708,9780062280700.0,Danielle  Paige,2015.0,The Wicked Will Rise,"The Wicked Will Rise (Dorothy Must Die, #2)",eng,3.82,16739,18487,2285,255,1094,5155,7240,4743,https://images.gr-assets.com/books/1423841142m/18602341.jpg,https://images.gr-assets.com/books/1423841142s/18602341.jpg
7546,22192,22192,1588093,48,316912123,9780316912130.0,Cecily von Ziegesar,2003.0,All I Want Is Everything,"All I Want is Everything (Gossip Girl, #3)",eng,3.56,15467,16076,422,433,1879,5728,4270,3766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7551,301538,301538,887432,27,1585676772,9781585676770.0,R. Scott Bakker,2003.0,The Darkness That Comes Before,"The Darkness That Comes Before (The Prince of Nothing, #1)",eng,3.78,13146,14555,735,738,1221,3012,5170,4414,https://images.gr-assets.com/books/1421630062m/301538.jpg,https://images.gr-assets.com/books/1421630062s/301538.jpg
7554,13574417,13574417,19155818,13,1423170288,9781423170280.0,Melissa Landers,2014.0,Alienated,"Alienated (Alienated, #1)",eng,3.95,18171,19983,3185,480,1216,4086,7303,6898,https://images.gr-assets.com/books/1384610045m/13574417.jpg,https://images.gr-assets.com/books/1384610045s/13574417.jpg
7558,90475,90475,1361086,54,60096187,9780060096180.0,Meg Cabot,2004.0,Teen Idol,Teen Idol,en-US,3.53,20271,21934,871,529,2631,7845,6621,4308,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7560,27883214,27883214,45697227,51,1250095255,9781250095250.0,Stephanie Garber,2017.0,Caraval,Caraval,eng,3.97,30975,35821,8360,831,2531,7001,12105,13353,https://images.gr-assets.com/books/1465563623m/27883214.jpg,https://images.gr-assets.com/books/1465563623s/27883214.jpg
7561,2179832,2179832,3341228,44,61573132,9780061573130.0,James Frey,2008.0,Bright Shiny Morning,Bright Shiny Morning,eng,3.8,10762,11777,1397,332,966,2832,4244,3403,https://images.gr-assets.com/books/1415586680m/2179832.jpg,https://images.gr-assets.com/books/1415586680s/2179832.jpg
7570,170618,170618,3013598,87,743460529,9780743460520.0,Mary Higgins Clark,2002.0,Daddy's Little Girl,Daddy's Little Girl,,3.85,14602,15904,671,159,810,4703,5808,4424,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7584,23363928,26892110,42797715,14,553418602,9780553418610.0,Scott  Hawkins,2015.0,The Library at Mount Char,The Library at Mount Char,eng,4.07,7814,15908,3321,360,653,2539,6250,6106,https://images.gr-assets.com/books/1416181258m/23363928.jpg,https://images.gr-assets.com/books/1416181258s/23363928.jpg
7593,5986375,5986375,6160130,38,316068225,9780316068220.0,David Foster Wallace,2009.0,This is Water,"This Is Water: Some Thoughts, Delivered on a Significant Occasion, about Living a Compassionate Life",eng,4.53,13312,14858,1245,73,237,1170,3675,9703,https://images.gr-assets.com/books/1344270056m/5986375.jpg,https://images.gr-assets.com/books/1344270056s/5986375.jpg
7625,13148921,13148921,18470260,43,61784796,9780061784800.0,James Rollins,2012.0,Bloodline,"Bloodline (Sigma Force, #8)",eng,4.23,12189,15198,1072,84,275,2174,6121,6544,https://images.gr-assets.com/books/1348523971m/13148921.jpg,https://images.gr-assets.com/books/1348523971s/13148921.jpg
7628,9151181,9151181,14030099,30,1605292885,9781605292880.0,"Howard Schultz, Joanne Gordon",2007.0,Onward: How Starbucks Fought for Its Life without Losing Its Soul,Onward: How Starbucks Fought for Its Life without Losing Its Soul,en-CA,3.79,11119,12140,760,316,889,3236,4341,3358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7632,20983362,20983362,40360384,40,1484715772,9781484715770.0,Alexandra Bracken,2016.0,Passenger,"Passenger (Passenger, #1)",eng,3.84,23070,24910,5065,765,1786,5420,9610,7329,https://images.gr-assets.com/books/1446749751m/20983362.jpg,https://images.gr-assets.com/books/1446749751s/20983362.jpg
7642,16000044,16000044,21761131,31,1595145931,9781595145930.0,"Morgan Rhodes, Michelle Rowen",2013.0,Rebel Spring,"Rebel Spring (Falling Kingdoms, #2)",eng,4.16,18379,20295,2694,155,669,3219,7936,8316,https://images.gr-assets.com/books/1379031383m/16000044.jpg,https://images.gr-assets.com/books/1379031383s/16000044.jpg
7651,2528,2528,1030699,91,156010593,9780156010600.0,"José Saramago, Margaret Jull Costa",1997.0,Todos os Nomes,All the Names,en-US,3.88,9520,12630,920,202,745,3074,5005,3604,https://images.gr-assets.com/books/1327955213m/2528.jpg,https://images.gr-assets.com/books/1327955213s/2528.jpg
7653,7514925,7514925,9720811,15,62114611,9780062114620.0,Jodi Lynn Anderson,2012.0,Tiger Lily,Tiger Lily,eng,3.98,16217,19116,4012,483,1234,3791,6258,7350,https://images.gr-assets.com/books/1329681513m/7514925.jpg,https://images.gr-assets.com/books/1329681513s/7514925.jpg
7677,184644,184644,178465,6,618443363,9780618443370.0,"Dorie Greenspan, Alan    Richardson",1980.0,Baking: From My Home to Yours,Baking: From My Home to Yours,en-US,4.18,11662,11686,133,333,471,1877,3126,5879,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7683,98,98,4462,45,761129588,9780761129580.0,"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",1989.0,What to Expect the First Year,What to Expect the First Year (What to Expect),eng,3.86,10807,13247,784,359,816,3301,4586,4185,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7695,10893138,10893138,16947613,64,7350430,9780007350440.0,Cecelia Ahern,2011.0,The Time of My Life,The Time of My Life,eng,3.85,11684,14662,1346,295,978,3677,5393,4319,https://images.gr-assets.com/books/1327918581m/10893138.jpg,https://images.gr-assets.com/books/1327918581s/10893138.jpg
7698,16045078,16045078,21823294,15,1250019672,9781250019680.0,Mary Kay Andrews,2013.0,Ladies' Night ,Ladies' Night,en-US,3.8,12306,14024,1480,218,791,3961,5657,3397,https://images.gr-assets.com/books/1376835524m/16045078.jpg,https://images.gr-assets.com/books/1376835524s/16045078.jpg
7701,1249630,1249630,1238374,114,9725681363,9789725681370.0,"José Maria de Eça de Queirós, Ester de Lemos",1888.0,Os Maias,Os Maias,por,3.99,10649,12744,376,238,751,2474,4685,4596,https://images.gr-assets.com/books/1362526641m/1249630.jpg,https://images.gr-assets.com/books/1362526641s/1249630.jpg
7704,114188,114188,2405272,58,515142883,9780515142880.0,Nora Roberts,1996.0,Holding the Dream,Holding the Dream (Dream Trilogy #2),en-US,4.02,16902,18628,301,98,709,4492,6792,6537,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7709,15733346,15733346,21414594,13,1444734148,9781444734140.0,Miranda Hart,2012.0,,Is It Just Me?,eng,3.8,11626,13994,1510,536,1133,3185,4841,4299,https://images.gr-assets.com/books/1341274679m/15733346.jpg,https://images.gr-assets.com/books/1341274679s/15733346.jpg
7744,15743075,15743075,13626536,54,758290411,9780758290410.0,Sylvia Day,2011.0,Seven Years to Sin,Seven Years to Sin,en-US,3.89,10703,16403,1022,371,979,3951,5892,5210,https://images.gr-assets.com/books/1355259011m/15743075.jpg,https://images.gr-assets.com/books/1355259011s/15743075.jpg
