Locality_Bridgeport,Locality_Fairfield,Locality_Greenwich,Locality_Norwalk,Locality_Stamford,Locality_Waterbury,Locality_West Hartford,Property_Four Family,Property_Single Family,Property_Three Family,Property_Two Family,Residential_Detached House,Residential_Duplex,Residential_Fourplex,Residential_Triplex,Face_East,Face_North,Face_South,Face_West,Year,Estimated Value,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Sale Price
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.010358001515001812,0.0,0.14285714285714285,0.07084729535662992,0.012703526338702975,285000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.007349758399555851,0.0,0.14285714285714285,0.07563427477261842,0.012703526338702975,205000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04852946019826763,0.0,0.2857142857142857,0.0818573480134035,0.012703526338702975,1075500.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01291927204633459,0.0,0.14285714285714285,0.06941120153183344,0.012703526338702975,300000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03735632183908046,0.0,0.2857142857142857,0.00047869794159882684,0.012703526338702975,910000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.031905608800184435,0.0,0.2857142857142857,0.02249880325514597,0.012703526338702975,821500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00551305395194339,0.19999999999999996,0.2857142857142857,0.15892771661081861,0.012703526338702975,200000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01466834634258802,0.0,0.0,0.054571565342269035,0.012703526338702975,362640.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.013547974273199054,0.0,0.0,0.024892292963140217,0.012703526338702975,420000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.013547974273199054,0.0,0.2857142857142857,0.001436093824796536,0.012703526338702975,735000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21456213154167902,0.0,0.14285714285714285,0.06366682623264719,0.012703526338702975,5885000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.013336250417566494,0.6000000000000001,0.5714285714285714,0.4925801819052178,0.012703526338702975,475000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.006645188457756386,0.6000000000000001,0.7142857142857142,0.5126854954523695,0.012703526338702975,150000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.018389981227151467,0.0,0.0,0.05409286740067015,0.012703526338702975,460000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.028081052596910714,0.0,0.14285714285714285,0.00047869794159882684,0.012703526338702975,1175000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.005886511308406378,0.0,0.2857142857142857,0.07180469123982769,0.012703526338702975,170000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0030011856535915424,0.0,0.2857142857142857,0.05792245093346099,0.012703526338702975,335178.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.014408984619438132,0.0,0.14285714285714285,0.08377213977979892,0.012703526338702975,355000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.007546779209658372,0.0,0.0,0.06606031594064143,0.012703526338702975,233200.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.013547974273199054,0.0,0.2857142857142857,0.07371948300622311,0.012703526338702975,630000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013547974273199054,0.0,0.0,0.09238870272857824,0.012703526338702975,999000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.029353160096169683,0.0,0.0,0.10215574479288392,0.012703526338702975,750000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04406679181899022,0.0,0.14285714285714285,0.09095260890378165,0.012703526338702975,1300000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.054074860850377104,0.0,0.14285714285714285,0.022020105313547145,0.012703526338702975,1700000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06363830978493562,0.0,0.14285714285714285,0.023934897079942563,0.012703526338702975,2000000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1569220762111781,0.0,0.0,0.01292484442316899,0.012703526338702975,4500000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.032317294075025524,0.0,0.2857142857142857,0.0852082336045955,0.012703526338702975,710000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.009365840002634787,0.0,0.14285714285714285,0.10215574479288392,0.012703526338702975,280000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0072533064208787955,0.0,0.2857142857142857,0.10215574479288392,0.012703526338702975,275000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.015705793235187563,0.0,0.0,0.10215574479288392,0.012703526338702975,278750.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.012309389717748576,0.0,0.0,0.10215574479288392,0.012703526338702975,262800.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013602081480749597,0.0,0.2857142857142857,0.10215574479288392,0.012703526338702975,359900.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24444636564239372,0.0,0.2857142857142857,0.0033508855911919544,0.012703526338702975,383692.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.009162349852499047,0.6000000000000001,0.5714285714285714,0.5883197702249879,0.012703526338702975,100000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.004594407667226559,0.0,0.14285714285714285,0.07084729535662992,0.012703526338702975,182400.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01927451644623861,0.0,0.0,0.022977501196744854,0.012703526338702975,530000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.014592478627653019,0.0,0.2857142857142857,0.0311153662039253,0.012703526338702975,210000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01435134868096038,0.0,0.14285714285714285,0.023934897079942563,0.012703526338702975,375000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04773902447057274,0.0,0.2857142857142857,0.10215574479288392,0.012703526338702975,1175000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.013547974273199054,0.0,0.2857142857142857,0.0019147917663954184,0.012703526338702975,1240000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.031378651648387844,0.0,0.2857142857142857,0.03255146002872189,0.012703526338702975,2395000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01898692487567105,0.19999999999999996,0.42857142857142855,0.2029679272379129,0.012703526338702975,560000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.013547974273199054,0.19999999999999996,0.2857142857142857,0.2565820966969842,0.012703526338702975,602500.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.013547974273199054,0.0,0.2857142857142857,0.0818573480134035,0.012703526338702975,370000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.013547974273199054,0.0,0.0,0.013882240306366644,0.012703526338702975,161000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.061197016105127955,0.0,0.0,0.04356151268549546,0.012703526338702975,1807500.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02406300431446168,0.0,0.0,0.02058401148875061,0.012703526338702975,705000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011647164547075624,0.19999999999999996,0.2857142857142857,0.10215574479288392,0.012703526338702975,123333.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.024227678424398116,0.0,0.0,0.02632838678793681,0.012703526338702975,750000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.008512475240071328,1.0,0.8571428571428572,0.8516036381043562,0.012703526338702975,130000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.025141619734545335,0.0,0.0,0.0852082336045955,0.012703526338702975,555000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15691795935842967,0.0,0.2857142857142857,0.022977501196744854,0.012703526338702975,2625000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.018157673107776853,0.0,0.2857142857142857,0.03829583532790809,0.012703526338702975,544000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.010316832987517703,0.0,0.14285714285714285,0.10215574479288392,0.012703526338702975,282500.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.038928959588973425,0.0,0.2857142857142857,0.04212541886069887,0.012703526338702975,1250000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.006098235164038938,0.0,0.14285714285714285,0.047869794159885126,0.012703526338702975,197000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013547974273199054,0.0,0.14285714285714285,0.0785064624222116,0.012703526338702975,265000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.010288603140100027,0.6000000000000001,0.5714285714285714,0.6074676878889421,0.012703526338702975,285000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14085399993413036,0.0,0.0,0.06366682623264719,0.012703526338702975,3382200.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0069904159668017,0.6000000000000001,0.42857142857142855,0.46433700335088557,0.012703526338702975,259000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.005732423391251571,1.0,1.0,0.8219243657252274,0.012703526338702975,136000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.047582584066133124,0.0,0.0,0.08568693154619433,0.012703526338702975,630000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.013547974273199054,0.19999999999999996,0.2857142857142857,0.167065581617999,0.012703526338702975,207500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.004508541881331132,0.0,0.14285714285714285,0.061273336524652944,0.012703526338702975,218000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.015129433850410039,0.0,0.14285714285714285,0.07180469123982769,0.012703526338702975,460111.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07097454138260383,0.0,0.0,0.09286740067017707,0.012703526338702975,1935500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.009225278887367613,0.19999999999999996,0.2857142857142857,0.27908089995213015,0.012703526338702975,230000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07513256265849884,0.0,0.2857142857142857,0.047869794159885126,0.012703526338702975,1847500.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.020440762017681295,0.0,0.14285714285714285,0.058401148875059816,0.012703526338702975,569000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.018826367618483022,0.0,0.2857142857142857,0.010052656773575863,0.012703526338702975,600000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.016877920024842265,0.0,0.14285714285714285,0.027764480612733344,0.012703526338702975,458000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07547837828936535,0.0,0.14285714285714285,0.08568693154619433,0.012703526338702975,2200000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04609228337120838,0.0,0.14285714285714285,0.054571565342269035,0.012703526338702975,1230000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.006992768454086506,0.0,0.14285714285714285,0.004308281474389664,0.012703526338702975,226600.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.007537957382340349,0.0,0.2857142857142857,0.016754427955959772,0.012703526338702975,221450.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.012375259361723151,0.0,0.0,0.0253709909047391,0.012703526338702975,329900.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00624232501023332,0.0,0.14285714285714285,0.08760172331258975,0.012703526338702975,140000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01265108849586668,0.0,0.0,0.03877453326950692,0.012703526338702975,420000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13205216875802786,0.0,0.2857142857142857,0.04260411680229775,0.012703526338702975,2100000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.007355639617767866,0.0,0.0,0.009095260890378154,0.012703526338702975,252000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011481902315317986,0.0,0.0,0.053614169459071326,0.012703526338702975,257000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.019213351776833646,0.0,0.14285714285714285,0.020105313547151726,0.012703526338702975,400000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.015524651714257485,0.0,0.14285714285714285,0.015797032072762063,0.012703526338702975,430000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.011643047694327212,0.0,0.2857142857142857,0.01771182383915748,0.012703526338702975,425000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0669976616276389,0.0,0.0,0.10215574479288392,0.012703526338702975,2100000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.010572077857919178,0.19999999999999996,0.14285714285714285,0.15270464337003353,0.012703526338702975,325000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.006506979829774021,0.0,0.2857142857142857,0.06988989947343227,0.012703526338702975,135600.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.006506979829774021,0.0,0.14285714285714285,0.03303015797032072,0.012703526338702975,45200.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013408001279753083,0.0,0.2857142857142857,0.011967448539971282,0.012703526338702975,435000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.005998842576255875,0.0,0.14285714285714285,0.012446146481570108,0.012703526338702975,210000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.023120245035075586,0.0,0.0,0.08760172331258975,0.012703526338702975,810000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.02103947003166448,0.0,0.2857142857142857,0.0196266156055529,0.012703526338702975,546250.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.018509369956855384,0.0,0.0,0.09143130684538059,0.012703526338702975,440000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02474640187069789,0.0,0.2857142857142857,0.002393489707994245,0.012703526338702975,665000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.007931999002545391,0.0,0.14285714285714285,0.03159406414552418,0.012703526338702975,137600.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.008307808846293186,0.0,0.0,0.025849688846337926,0.012703526338702975,210000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.006289374755929444,0.0,0.0,0.0564863571086644,0.012703526338702975,115000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.007850838191219577,0.0,0.2857142857142857,0.10215574479288392,0.012703526338702975,219900.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.009847511774198861,0.0,0.0,0.08808042125418858,0.012703526338702975,260000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.012898099660771335,0.0,0.0,0.04308281474389658,0.012703526338702975,336000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.013547974273199054,0.0,0.0,0.09095260890378165,0.012703526338702975,990000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.039443566182524786,0.0,0.14285714285714285,0.060315940641455235,0.012703526338702975,925000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.014503672232651582,0.19999999999999996,0.14285714285714285,0.26567735758736233,0.012703526338702975,369900.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01223528636827718,0.19999999999999996,0.2857142857142857,0.2537099090473911,0.012703526338702975,290000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07987106017191978,0.0,0.0,0.0038295835327907812,0.012703526338702975,2500000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.007850838191219577,0.0,0.0,0.07419818094782193,0.012703526338702975,265000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.019785594308862762,0.0,0.14285714285714285,0.10215574479288392,0.012703526338702975,453000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.021966350021878134,0.0,0.0,0.0507419818094782,0.012703526338702975,575000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.019530349438461287,0.0,0.0,0.10215574479288392,0.012703526338702975,505000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02189342291604914,0.0,0.2857142857142857,0.0019147917663954184,0.012703526338702975,630000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.007516784996777093,0.0,0.0,0.07180469123982769,0.012703526338702975,257000.0
