Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2021-05-17,2021,Stamford,365560.0,650000.0,Two Family,Duplex,4,3,1440.0,1.0234955,East
2021-05-20,2021,West Hartford,,405000.0,Single Family,Detached House,3,1,1004.0,1.0234955,East
2021-05-20,2021,Stamford,555090.0,692000.0,Single Family,Detached House,3,1,972.0,1.0234955,South
2021-05-20,2021,Stamford,311380.0,520000.0,Single Family,Detached House,3,1,1041.0,1.0234955,East
2021-05-20,2021,,131540.0,45000.0,Single Family,Detached House,3,1,965.0,1.0234955,West
2021-05-20,2021,Fairfield,264110.0,475000.0,Single Family,Detached House,3,1,1018.0,1.0234955,East
2021-05-20,2021,West Hartford,124320.0,176000.0,Single Family,Detached House,3,2,1021.0,1.0234955,West
2021-05-20,2021,,331100.0,475000.0,Single Family,Detached House,3,1,1020.0,1.0234955,East
2021-05-20,2021,Fairfield,199850.0,388000.0,Single Family,Detached House,3,2,1097.0,1.0234955,West
2021-05-20,2021,West Hartford,85890.0,110000.0,?,Detached House,3,2,1060.0,1.0234955,North
2021-05-20,2021,,482440.0,389000.0,?,Detached House,3,3,968.0,1.0234955,North
2021-05-20,2021,Waterbury,89570.0,175610.0,Three Family,Triplex,6,4,2037.0,1.0234955,South
2021-05-20,2021,Waterbury,127800.0,173000.0,Single Family,Detached House,3,1,1003.0,1.0234955,North
2021-05-21,2021,West Hartford,128940.0,255000.0,Single Family,Detached House,3,2,1021.0,1.0234955,South
2021-05-21,2021,,,875000.0,Single Family,Detached House,3,1,976.0,1.0234955,North
2021-05-21,2021,Waterbury,,95000.0,Single Family,Detached House,3,1,1026.0,1.0234955,West
2021-05-21,2021,Bridgeport,105470.0,230000.0,Single Family,Detached House,3,3,1002.0,1.0234955,East
2021-05-21,2021,Stamford,778660.0,1375000.0,Single Family,Detached House,3,3,945.0,1.0234955,South
2021-05-21,2021,Waterbury,89310.0,170000.0,Single Family,Detached House,3,3,1086.0,1.0234955,West
2021-05-22,2021,Waterbury,102830.0,185000.0,Single Family,Detached House,3,3,1045.0,1.0234955,West
2021-05-22,2021,Waterbury,85700.0,179900.0,Single Family,Detached House,3,2,973.0,1.0234955,West
2021-05-22,2021,Fairfield,636860.0,1100000.0,Single Family,Detached House,3,3,1001.0,1.0234955,South
2021-05-22,2021,Fairfield,640570.0,885000.0,Single Family,Detached House,3,2,1079.0,1.0234955,East
2021-05-22,2021,Bridgeport,115760.0,130000.0,Two Family,Duplex,4,3,1356.0,1.0234955,South
2021-05-22,2021,Stamford,580870.0,780000.0,?,Detached House,3,3,1020.0,1.0234955,North
2021-05-23,2021,Waterbury,,170000.0,Single Family,Detached House,3,3,,1.0234955,North
2021-05-23,2021,Fairfield,483980.0,560000.0,Single Family,Detached House,3,1,,1.0234955,South
2021-05-23,2021,Waterbury,116880.0,167500.0,?,Detached House,3,2,1039.0,1.0234955,East
2021-05-24,2021,Fairfield,493150.0,835000.0,Single Family,Detached House,3,1,966.0,1.0234955,East
2021-05-28,2021,Bridgeport,140160.0,199999.0,?,Duplex,4,2,1388.0,1.0234955,West
2021-05-28,2021,Bridgeport,94540.0,175000.0,Single Family,Detached House,3,3,1046.0,1.0234955,North
2021-05-28,2021,Waterbury,59040.0,70000.0,Single Family,Detached House,3,1,1077.0,1.0234955,West
2021-05-29,2021,,113640.0,252000.0,Single Family,Detached House,3,3,961.0,1.0234955,East
2021-05-29,2021,West Hartford,167860.0,247000.0,?,Detached House,3,1,,1.0234955,South
2021-05-29,2021,Waterbury,65830.0,145000.0,Single Family,Detached House,3,1,1089.0,1.0234955,South
2021-05-29,2021,Bridgeport,96990.0,185000.0,Two Family,Duplex,4,4,1389.0,1.0234955,South
2021-05-29,2021,Bridgeport,,247000.0,Single Family,Detached House,3,3,903.0,1.0234955,East
2021-05-30,2021,Waterbury,84740.0,107200.0,Single Family,Detached House,3,2,945.0,1.0234955,South
2021-05-30,2021,Stamford,613860.0,1175000.0,Single Family,Detached House,3,2,915.0,1.0234955,North
2021-05-30,2021,Bridgeport,,219000.0,Single Family,Detached House,3,2,1100.0,1.0234955,West
2021-05-31,2021,Greenwich,520310.0,835000.0,Single Family,Detached House,3,3,,1.0234955,North
2021-05-31,2021,Fairfield,790580.0,1235000.0,Single Family,Detached House,3,1,926.0,1.0234955,North
2021-05-31,2021,Fairfield,1190000.0,1690000.0,Single Family,Detached House,3,1,1089.0,1.0234955,North
2021-06-03,2021,Waterbury,109620.0,220000.0,Two Family,Duplex,4,4,1225.0,1.0234955,South
2021-06-03,2021,Fairfield,284970.0,350000.0,Single Family,Detached House,3,3,1039.0,1.0234955,East
2021-06-03,2021,Bridgeport,166820.0,320000.0,?,Detached House,3,2,918.0,1.0234955,West
2021-06-03,2021,,90430.0,171500.0,Single Family,Detached House,3,3,1056.0,1.0234955,West
2021-06-03,2021,Waterbury,,128000.0,Single Family,Detached House,3,3,,1.0234955,South
2021-06-03,2021,Waterbury,78790.0,157800.0,Single Family,Detached House,3,3,1083.0,1.0234955,South
2021-06-03,2021,Waterbury,75880.0,129000.0,Single Family,Detached House,3,1,934.0,1.0234955,South
2021-06-03,2021,Bridgeport,108550.0,237500.0,Single Family,Detached House,3,2,977.0,1.0234955,South
2021-06-03,2021,Bridgeport,144750.0,189000.0,Single Family,Detached House,3,2,1013.0,1.0234955,West
2021-06-03,2021,Fairfield,270690.0,455000.0,Single Family,Detached House,3,3,999.0,1.0234955,West
2021-06-03,2021,Greenwich,2779700.0,2400000.0,Single Family,Detached House,3,1,920.0,1.0234955,East
2021-06-03,2021,West Hartford,245980.0,399000.0,Single Family,Detached House,3,2,904.0,1.0234955,West
2021-06-04,2021,West Hartford,,395001.0,Three Family,Triplex,6,6,1938.0,1.0234955,South
2021-06-04,2021,Fairfield,169820.0,216000.0,?,Detached House,3,2,,1.0234955,West
2021-06-04,2021,Stamford,440300.0,679000.0,?,Detached House,3,3,,1.0234955,East
2021-06-04,2021,Stamford,938350.0,1270000.0,Single Family,Detached House,3,3,1031.0,1.0234955,North
2021-06-04,2021,Waterbury,13830.0,5000.0,Single Family,Detached House,3,2,1009.0,1.0234955,East
2021-06-04,2021,,118400.0,265000.0,Single Family,Detached House,3,2,1093.0,1.0234955,South
2021-06-04,2021,Waterbury,83850.0,120000.0,Single Family,Detached House,3,1,951.0,1.0234955,East
2021-06-05,2021,,,145000.0,Three Family,Triplex,6,4,1818.0,1.0234955,West
2021-06-06,2021,Stamford,315300.0,410000.0,Single Family,Detached House,3,3,964.0,1.0234955,South
2021-06-06,2021,Waterbury,108280.0,249500.0,Three Family,Triplex,6,6,1997.0,1.0234955,West
2021-06-06,2021,Stamford,345850.0,621500.0,?,Detached House,3,3,929.0,1.0234955,South
2021-06-07,2021,Fairfield,637420.0,985000.0,Single Family,Detached House,3,2,925.0,1.0234955,East
2021-06-07,2021,West Hartford,156730.0,270000.0,Single Family,Detached House,3,2,970.0,1.0234955,North
2021-06-07,2021,Fairfield,,899000.0,Single Family,Detached House,3,2,1000.0,1.0234955,North
2021-06-10,2021,,194040.0,317500.0,Single Family,Detached House,3,1,1043.0,1.0234955,East
2021-06-10,2021,West Hartford,239750.0,472500.0,Single Family,Detached House,3,3,1058.0,1.0234955,North
2021-06-11,2021,,5744760.0,8300000.0,Single Family,Detached House,3,3,1047.0,1.0234955,North
2021-06-12,2021,Stamford,720150.0,890000.0,Single Family,Detached House,3,2,918.0,1.0234955,West
2021-06-12,2021,West Hartford,164080.0,224900.0,Single Family,Detached House,3,3,1090.0,1.0234955,East
2021-06-13,2021,Greenwich,,2600000.0,?,Detached House,3,2,1066.0,1.0234955,West
2021-06-13,2021,Bridgeport,118840.0,230000.0,Single Family,Detached House,3,1,1000.0,1.0234955,North
2021-06-13,2021,Bridgeport,100340.0,180000.0,Single Family,Detached House,3,3,956.0,1.0234955,North
2021-06-14,2021,West Hartford,129990.0,219900.0,?,Detached House,3,2,989.0,1.0234955,West
2021-06-14,2021,,58960.0,57100.0,Single Family,Detached House,3,2,967.0,1.0234955,East
2021-06-14,2021,Waterbury,72150.0,67500.0,?,Detached House,3,1,972.0,1.0234955,East
2021-06-14,2021,Greenwich,7011340.0,7600000.0,Single Family,Detached House,3,2,,1.0234955,West
2021-06-14,2021,,63760.0,140000.0,Single Family,Detached House,3,1,1062.0,1.0234955,West
2021-06-17,2021,Greenwich,,1731250.0,Single Family,Detached House,3,2,1064.0,1.0234955,East
2021-06-17,2021,Waterbury,66060.0,94000.0,?,Detached House,3,2,1057.0,1.0234955,North
2021-06-17,2021,West Hartford,,458000.0,Single Family,Detached House,3,2,,1.0234955,West
2021-06-17,2021,West Hartford,606900.0,885000.0,Single Family,Detached House,3,1,,1.0234955,West
2021-06-17,2021,,,175000.0,Single Family,Detached House,3,2,963.0,1.0234955,North
2021-06-18,2021,,178850.0,210000.0,Single Family,Detached House,3,3,,1.0234955,South
2021-06-18,2021,Fairfield,521150.0,825000.0,Single Family,Detached House,3,2,940.0,1.0234955,North
2021-06-18,2021,Bridgeport,124510.0,279000.0,?,Triplex,6,5,,1.0234955,East
2021-06-19,2021,Waterbury,78260.0,147000.0,Single Family,Detached House,3,2,1000.0,1.0234955,South
2021-06-20,2021,Stamford,,715000.0,Single Family,Detached House,3,2,911.0,1.0234955,North
2021-06-20,2021,Waterbury,80830.0,170000.0,Single Family,Detached House,3,1,950.0,1.0234955,East
2021-06-21,2021,Stamford,,625000.0,Single Family,Detached House,3,3,,1.0234955,East
2021-06-21,2021,,1300880.0,2445500.0,Single Family,Detached House,3,3,,1.0234955,West
2021-06-21,2021,Bridgeport,136180.0,227000.0,Single Family,Detached House,3,2,914.0,1.0234955,South
2021-06-21,2021,Waterbury,,153000.0,Single Family,Detached House,3,2,1011.0,1.0234955,East
2021-06-21,2021,Fairfield,,447000.0,Single Family,Detached House,3,3,930.0,1.0234955,East
2021-06-24,2021,West Hartford,,692000.0,?,Detached House,3,1,1035.0,1.0234955,South
2021-06-24,2021,West Hartford,212730.0,343000.0,?,Detached House,3,1,1000.0,1.0234955,North
2021-06-25,2021,Greenwich,,2250000.0,Single Family,Detached House,3,1,,1.0234955,North
2021-06-25,2021,West Hartford,215600.0,272900.0,Single Family,Detached House,3,1,1006.0,1.0234955,North
2021-06-25,2021,,122450.0,201000.0,Single Family,Detached House,3,3,1043.0,1.0234955,West
2021-06-25,2021,Waterbury,113000.0,198500.0,Single Family,Detached House,3,1,1007.0,1.0234955,East
2021-06-25,2021,Greenwich,1147860.0,1880000.0,Single Family,Detached House,3,2,951.0,1.0234955,South
2021-06-25,2021,Waterbury,122100.0,205000.0,Single Family,Detached House,3,3,1001.0,1.0234955,West
2021-06-25,2021,Greenwich,2837940.0,2762500.0,Single Family,Detached House,3,1,927.0,1.0234955,South
2021-06-26,2021,,,259900.0,?,Detached House,3,1,946.0,1.0234955,West
2021-06-26,2021,Waterbury,81200.0,150000.0,Single Family,Detached House,3,1,1098.0,1.0234955,West
2021-06-26,2021,Waterbury,96520.0,210000.0,?,Triplex,6,4,,1.0234955,North
2021-06-26,2021,Waterbury,82780.0,127168.0,Single Family,Detached House,3,3,948.0,1.0234955,East
2021-06-27,2021,Fairfield,394590.0,675000.0,Single Family,Detached House,3,1,1042.0,1.0234955,West
2021-06-28,2021,Fairfield,356860.0,613000.0,?,Detached House,3,2,955.0,1.0234955,South
2021-06-28,2021,West Hartford,156170.0,227000.0,Single Family,Detached House,3,1,903.0,1.0234955,North
2021-06-28,2021,Waterbury,102660.0,195000.0,Single Family,Detached House,3,2,1046.0,1.0234955,North
2021-06-28,2021,Waterbury,73060.0,135000.0,Two Family,Duplex,4,4,1240.0,1.0234955,East
2021-07-01,2021,Greenwich,908040.0,1400000.0,Single Family,Detached House,3,1,1082.0,1.0234955,East
2021-07-01,2021,West Hartford,185150.0,315000.0,Two Family,Duplex,4,3,1489.0,1.0234955,East
2021-07-01,2021,Waterbury,,141000.0,Single Family,Detached House,3,2,1093.0,1.0234955,East
2021-07-01,2021,Stamford,,540000.0,Single Family,Detached House,3,2,960.0,1.0234955,West
2021-07-01,2021,Greenwich,506100.0,875000.0,Single Family,Detached House,3,1,1092.0,1.0234955,West
2021-07-01,2021,,511910.0,843000.0,Single Family,Detached House,3,2,908.0,1.0234955,North
2021-07-01,2021,West Hartford,290010.0,430000.0,Single Family,Detached House,3,1,1072.0,1.0234955,North
2021-07-01,2021,West Hartford,293020.0,420000.0,Single Family,Detached House,3,2,951.0,1.0234955,East
2021-07-02,2021,Waterbury,54970.0,115000.0,Single Family,Detached House,3,2,1009.0,1.0234955,East
2021-07-02,2021,Waterbury,97900.0,165000.0,Single Family,Detached House,3,3,955.0,1.0234955,West
2021-07-02,2021,Greenwich,581420.0,1800000.0,Single Family,Detached House,3,1,981.0,1.0234955,West
2021-07-02,2021,Greenwich,3331020.0,5200000.0,Single Family,Detached House,3,2,,1.0234955,East
2021-07-02,2021,West Hartford,141330.0,257000.0,?,Detached House,3,1,1027.0,1.0234955,East
2021-07-02,2021,West Hartford,560350.0,740000.0,?,Detached House,3,3,1027.0,1.0234955,West
2021-07-02,2021,Waterbury,63490.0,103000.0,Two Family,Duplex,4,2,1301.0,1.0234955,South
2021-07-02,2021,Fairfield,332920.0,520000.0,Single Family,Detached House,3,3,1036.0,1.0234955,South
2021-07-02,2021,West Hartford,467530.0,865000.0,Single Family,Detached House,3,1,969.0,1.0234955,South
2021-07-03,2021,Stamford,259690.0,388000.0,Single Family,Detached House,3,2,1036.0,1.0234955,South
2021-07-03,2021,Bridgeport,109020.0,275000.0,Single Family,Detached House,3,2,972.0,1.0234955,West
2021-07-03,2021,West Hartford,250810.0,315000.0,Single Family,Detached House,3,2,1000.0,1.0234955,East
2021-07-03,2021,Fairfield,,830000.0,Single Family,Detached House,3,3,1033.0,1.0234955,East
2021-07-03,2021,Bridgeport,208240.0,505000.0,Three Family,Triplex,6,5,2163.0,1.0234955,East
2021-07-05,2021,Waterbury,12340.0,25000.0,Single Family,Detached House,3,3,965.0,1.0234955,West
2021-07-08,2021,Fairfield,291410.0,340000.0,Single Family,Detached House,3,2,1059.0,1.0234955,West
2021-07-08,2021,West Hartford,,265000.0,?,Detached House,3,2,956.0,1.0234955,South
2021-07-08,2021,Waterbury,,61000.0,Single Family,Detached House,3,3,905.0,1.0234955,North
2021-07-09,2021,,248850.0,382000.0,Single Family,Detached House,3,2,1022.0,1.0234955,South
2021-07-09,2021,Greenwich,1580810.0,2300000.0,Single Family,Detached House,3,2,1006.0,1.0234955,South
2021-07-10,2021,Waterbury,104190.0,152000.0,Single Family,Detached House,3,3,,1.0234955,South
2021-07-10,2021,Bridgeport,116120.0,320000.0,Three Family,Triplex,6,6,,1.0234955,South
2021-07-10,2021,Fairfield,,525000.0,Two Family,Duplex,4,4,1298.0,1.0234955,West
2021-07-10,2021,Waterbury,64410.0,140000.0,?,Detached House,3,2,1018.0,1.0234955,East
2021-07-10,2021,West Hartford,229390.0,322000.0,Single Family,Detached House,3,1,974.0,1.0234955,East
2021-07-10,2021,,,510000.0,Single Family,Detached House,3,1,950.0,1.0234955,South
2021-07-10,2021,Waterbury,,145000.0,Single Family,Detached House,3,1,1018.0,1.0234955,West
2021-07-11,2021,Waterbury,56610.0,60000.0,Single Family,Detached House,3,3,1093.0,1.0234955,West
2021-07-11,2021,Waterbury,97880.0,75000.0,Single Family,Detached House,3,3,1047.0,1.0234955,West
2021-07-12,2021,Fairfield,,705000.0,?,Detached House,3,2,949.0,1.0234955,East
2021-07-15,2021,,444690.0,429227.0,Single Family,Detached House,3,3,1050.0,1.0234955,East
2021-07-15,2021,Stamford,251400.0,440000.0,Single Family,Detached House,3,2,1031.0,1.0234955,West
2021-07-15,2021,Fairfield,385770.0,570000.0,Single Family,Detached House,3,1,962.0,1.0234955,East
2021-07-15,2021,Waterbury,68350.0,120000.0,Single Family,Detached House,3,3,940.0,1.0234955,South
2021-07-15,2021,Waterbury,78020.0,80000.0,Single Family,Detached House,3,1,978.0,1.0234955,East
2021-07-15,2021,Stamford,327760.0,427000.0,Single Family,Detached House,3,2,975.0,1.0234955,South
2021-07-16,2021,Greenwich,2564450.0,11500000.0,Single Family,Detached House,3,2,953.0,1.0234955,West
2021-07-16,2021,Bridgeport,116210.0,190000.0,Single Family,Detached House,3,3,912.0,1.0234955,South
2021-07-16,2021,Bridgeport,79150.0,125000.0,Single Family,Detached House,3,2,,1.0234955,North
2021-07-16,2021,Stamford,933800.0,1599000.0,Single Family,Detached House,3,2,986.0,1.0234955,East
2021-07-16,2021,West Hartford,271670.0,350000.0,Single Family,Detached House,3,3,944.0,1.0234955,South
2021-07-16,2021,Fairfield,261940.0,230000.0,Single Family,Detached House,3,2,971.0,1.0234955,North
2021-07-16,2021,Stamford,355600.0,539000.0,Single Family,Detached House,3,2,,1.0234955,North
2021-07-16,2021,,178080.0,365000.0,Single Family,Detached House,3,2,954.0,1.0234955,East
2021-07-17,2021,Greenwich,619080.0,1350000.0,Single Family,Detached House,3,3,926.0,1.0234955,South
2021-07-17,2021,Fairfield,1171870.0,1540000.0,?,Detached House,3,1,1006.0,1.0234955,North
2021-07-17,2021,West Hartford,,360000.0,Two Family,Duplex,4,3,1359.0,1.0234955,West
2021-07-18,2021,Bridgeport,165600.0,251000.0,?,Triplex,6,5,1915.0,1.0234955,East
2021-07-18,2021,West Hartford,223300.0,340000.0,Single Family,Detached House,3,1,1051.0,1.0234955,East
2021-07-18,2021,West Hartford,389200.0,512000.0,Single Family,Detached House,3,1,1086.0,1.0234955,West
2021-07-18,2021,Stamford,257740.0,445000.0,Single Family,Detached House,3,1,1057.0,1.0234955,South
2021-07-19,2021,,109640.0,120000.0,Single Family,Detached House,3,2,985.0,1.0234955,West
2021-07-19,2021,Stamford,289710.0,439000.0,Single Family,Detached House,3,2,,1.0234955,North
2021-07-22,2021,Bridgeport,91820.0,94672.0,Single Family,Detached House,3,3,1062.0,1.0234955,East
2021-07-22,2021,,749700.0,950000.0,Single Family,Detached House,3,3,1053.0,1.0234955,South
2021-07-22,2021,West Hartford,402150.0,660000.0,?,Detached House,3,3,1084.0,1.0234955,South
2021-07-22,2021,Stamford,,675000.0,Single Family,Detached House,3,3,1054.0,1.0234955,South
2021-07-22,2021,Bridgeport,189990.0,345000.0,Three Family,Triplex,6,5,1943.0,1.0234955,South
2021-07-23,2021,,264880.0,410000.0,Single Family,Detached House,3,1,1083.0,1.0234955,North
2021-07-23,2021,West Hartford,137830.0,267000.0,Single Family,Detached House,3,1,1061.0,1.0234955,South
2021-07-23,2021,Bridgeport,91180.0,79900.0,Single Family,Detached House,3,2,949.0,1.0234955,South
2021-07-23,2021,Bridgeport,98440.0,160000.0,Single Family,Detached House,3,3,1015.0,1.0234955,West
2021-07-23,2021,Fairfield,248220.0,433500.0,Single Family,Detached House,3,1,1092.0,1.0234955,South
2021-07-23,2021,Bridgeport,102840.0,235000.0,Single Family,Detached House,3,1,969.0,1.0234955,West
2021-07-23,2021,,293690.0,575000.0,Two Family,Duplex,4,2,1201.0,1.0234955,West
2021-07-23,2021,Greenwich,2010190.0,1850000.0,Single Family,Detached House,3,1,942.0,1.0234955,North
2021-07-23,2021,West Hartford,,380000.0,Single Family,Detached House,3,3,923.0,1.0234955,North
2021-07-24,2021,Waterbury,84870.0,175000.0,?,Triplex,6,6,1987.0,1.0234955,North
2021-07-24,2021,,576240.0,476500.0,Single Family,Detached House,3,3,962.0,1.0234955,West
2021-07-24,2021,Fairfield,763560.0,929000.0,Single Family,Detached House,3,1,1083.0,1.0234955,South
2021-07-24,2021,Fairfield,,409900.0,Single Family,Detached House,3,1,,1.0234955,North
2021-07-24,2021,Bridgeport,108180.0,155000.0,?,Detached House,3,1,901.0,1.0234955,East
2021-07-25,2021,West Hartford,,434500.0,Single Family,Detached House,3,3,1040.0,1.0234955,East
2021-07-25,2021,,74730.0,22000.0,Single Family,Detached House,3,2,1052.0,1.0234955,North
2021-07-25,2021,Fairfield,276150.0,365000.0,Single Family,Detached House,3,2,900.0,1.0234955,West
2021-07-26,2021,Greenwich,1187830.0,1350000.0,Single Family,Detached House,3,3,953.0,1.0234955,East
2021-07-26,2021,Stamford,259230.0,250000.0,Single Family,Detached House,3,2,,1.0234955,East
2021-07-26,2021,Fairfield,,668000.0,Single Family,Detached House,3,2,1100.0,1.0234955,West
2021-07-29,2021,West Hartford,118090.0,170500.0,Single Family,Detached House,3,2,947.0,1.0234955,East
2021-07-29,2021,Waterbury,68870.0,141000.0,?,Detached House,3,1,1030.0,1.0234955,East
2021-07-29,2021,West Hartford,172970.0,242000.0,Single Family,Detached House,3,2,974.0,1.0234955,South
2021-07-29,2021,Fairfield,255990.0,387000.0,Single Family,Detached House,3,3,1030.0,1.0234955,North
2021-07-29,2021,Greenwich,875000.0,1195000.0,Single Family,Detached House,3,3,1039.0,1.0234955,East
2021-07-29,2021,Bridgeport,104720.0,233000.0,?,Duplex,4,4,1244.0,1.0234955,South
2021-07-29,2021,Bridgeport,101530.0,110000.0,Single Family,Detached House,3,2,996.0,1.0234955,North
2021-07-29,2021,Waterbury,82340.0,57500.0,Single Family,Detached House,3,1,1069.0,1.0234955,West
2021-07-30,2021,Waterbury,,275000.0,Single Family,Detached House,3,3,1039.0,1.0234955,East
2021-07-30,2021,West Hartford,264250.0,460000.0,Single Family,Detached House,3,1,,1.0234955,North
2021-07-30,2021,West Hartford,292110.0,339900.0,Single Family,Detached House,3,2,945.0,1.0234955,West
2021-07-30,2021,Greenwich,1085910.0,1275000.0,Single Family,Detached House,3,3,1055.0,1.0234955,East
2021-07-30,2021,Stamford,372200.0,493000.0,?,Detached House,3,1,947.0,1.0234955,East
2021-07-30,2021,,788980.0,1315000.0,Single Family,Detached House,3,1,1051.0,1.0234955,South
2021-07-31,2021,Bridgeport,87490.0,157000.0,Single Family,Detached House,3,1,,1.0234955,North
2021-07-31,2021,Stamford,1592680.0,1741000.0,Single Family,Detached House,3,1,,1.0234955,South
2021-07-31,2021,Waterbury,81310.0,194500.0,Single Family,Detached House,3,2,1028.0,1.0234955,South
2021-08-01,2021,Waterbury,111590.0,185000.0,?,Detached House,3,2,1003.0,1.0234955,North
2021-08-01,2021,,60500.0,100000.0,Two Family,Duplex,4,3,1461.0,1.0234955,South
2021-08-01,2021,Stamford,485940.0,700000.0,Single Family,Detached House,3,3,1048.0,1.0234955,North
2021-08-01,2021,Bridgeport,105400.0,141000.0,?,Duplex,4,4,1281.0,1.0234955,West
2021-08-01,2021,,119370.0,170000.0,?,Detached House,3,2,1011.0,1.0234955,North
2021-08-02,2021,Stamford,682580.0,1116000.0,Single Family,Detached House,3,1,999.0,1.0234955,North
2021-08-02,2021,Fairfield,334180.0,500000.0,?,Duplex,4,4,1350.0,1.0234955,South
2021-08-02,2021,Greenwich,796320.0,1625000.0,Single Family,Detached House,3,2,904.0,1.0234955,North
2021-08-02,2021,Greenwich,716170.0,1455000.0,Single Family,Detached House,3,3,1037.0,1.0234955,North
2021-08-02,2021,Bridgeport,128640.0,175000.0,Two Family,Duplex,4,3,,1.0234955,West
2021-08-02,2021,Fairfield,273630.0,485000.0,?,Detached House,3,3,1079.0,1.0234955,West
2021-08-05,2021,Greenwich,267050.0,710000.0,Single Family,Detached House,3,3,,1.0234955,North
2021-08-05,2021,Stamford,397880.0,550000.0,Single Family,Detached House,3,1,1018.0,1.0234955,North
2021-08-05,2021,Stamford,1044550.0,1300000.0,?,Detached House,3,1,1044.0,1.0234955,West
2021-08-06,2021,Fairfield,316050.0,590000.0,Single Family,Detached House,3,2,925.0,1.0234955,North
2021-08-07,2021,Stamford,,617500.0,?,Detached House,3,3,931.0,1.0234955,South
2021-08-07,2021,West Hartford,261380.0,420000.0,Single Family,Detached House,3,1,987.0,1.0234955,West
2021-08-07,2021,,312190.0,400000.0,?,Detached House,3,1,1044.0,1.0234955,North
2021-08-07,2021,Stamford,370360.0,450000.0,Single Family,Detached House,3,2,987.0,1.0234955,East
2021-08-08,2021,Stamford,,550000.0,Single Family,Detached House,3,3,1056.0,1.0234955,North
2021-08-08,2021,West Hartford,273210.0,440000.0,?,Detached House,3,3,985.0,1.0234955,North
2021-08-08,2021,,237090.0,310000.0,Three Family,Triplex,6,4,1947.0,1.0234955,West
2021-08-08,2021,West Hartford,183330.0,326000.0,Single Family,Detached House,3,1,982.0,1.0234955,North
2021-08-09,2021,Stamford,,1600000.0,Four Family,Fourplex,8,7,2557.0,1.0234955,East
2021-08-09,2021,Fairfield,535570.0,750000.0,Single Family,Detached House,3,3,1074.0,1.0234955,South
2021-08-12,2021,Fairfield,164500.0,680000.0,?,Detached House,3,2,,1.0234955,West
2021-08-12,2021,Fairfield,,539000.0,Single Family,Detached House,3,2,,1.0234955,West
2021-08-12,2021,West Hartford,209300.0,335000.0,Single Family,Detached House,3,3,954.0,1.0234955,North
2021-08-12,2021,West Hartford,336840.0,600000.0,Single Family,Detached House,3,2,924.0,1.0234955,South
2021-08-12,2021,,,350000.0,Four Family,Fourplex,8,7,2664.0,1.0234955,North
2021-08-12,2021,Greenwich,6300000.0,9800000.0,?,Detached House,3,2,,1.0234955,West
2021-08-13,2021,West Hartford,265370.0,325000.0,Single Family,Detached House,3,2,926.0,1.0234955,West
2021-08-13,2021,Greenwich,1427510.0,1800000.0,Single Family,Detached House,3,3,1074.0,1.0234955,East
2021-08-13,2021,West Hartford,176890.0,240000.0,Single Family,Detached House,3,3,1096.0,1.0234955,North
2021-08-13,2021,Fairfield,243880.0,367500.0,?,Duplex,4,3,1458.0,1.0234955,West
2021-08-13,2021,Greenwich,558320.0,164000.0,?,Detached House,3,1,992.0,1.0234955,South
2021-08-13,2021,Bridgeport,139750.0,340000.0,Single Family,Detached House,3,2,966.0,1.0234955,East
2021-08-14,2021,Bridgeport,126630.0,151500.0,Three Family,Triplex,6,4,1970.0,1.0234955,East
2021-08-14,2021,Bridgeport,104200.0,250000.0,Single Family,Detached House,3,2,1080.0,1.0234955,East
2021-08-14,2021,Fairfield,316960.0,541500.0,Single Family,Detached House,3,1,1029.0,1.0234955,North
2021-08-14,2021,Waterbury,75520.0,116000.0,Single Family,Detached House,3,1,973.0,1.0234955,South
2021-08-14,2021,Bridgeport,114260.0,398000.0,Two Family,Duplex,4,3,1444.0,1.0234955,North
2021-08-15,2021,Bridgeport,70490.0,105000.0,Single Family,Detached House,3,2,1100.0,1.0234955,South
2021-08-15,2021,Stamford,408270.0,572500.0,Single Family,Detached House,3,2,952.0,1.0234955,West
2021-08-15,2021,Greenwich,975660.0,1675000.0,Single Family,Detached House,3,2,942.0,1.0234955,North
2021-08-15,2021,Stamford,,418000.0,Single Family,Detached House,3,3,,1.0234955,West
2021-08-15,2021,West Hartford,190890.0,275000.0,Two Family,Duplex,4,2,1404.0,1.0234955,East
2021-08-15,2021,Greenwich,,871000.0,?,Detached House,3,1,1070.0,1.0234955,West
2021-08-16,2021,Waterbury,53020.0,68000.0,Single Family,Detached House,3,2,932.0,1.0234955,North
2021-08-16,2021,Stamford,360920.0,584675.0,Single Family,Detached House,3,1,1006.0,1.0234955,West
2021-08-16,2021,Stamford,732740.0,650000.0,Single Family,Detached House,3,1,942.0,1.0234955,North
2021-08-16,2021,Stamford,,785000.0,Single Family,Detached House,3,1,1009.0,1.0234955,South
2021-08-16,2021,Greenwich,4696020.0,6200000.0,?,Detached House,3,2,994.0,1.0234955,North
2021-08-16,2021,Waterbury,92960.0,185000.0,Single Family,Detached House,3,1,987.0,1.0234955,West
2021-08-19,2021,Fairfield,490770.0,638000.0,Single Family,Detached House,3,2,982.0,1.0234955,East
2021-08-19,2021,West Hartford,349650.0,432000.0,?,Detached House,3,3,1053.0,1.0234955,South
